AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images,score,userCue,personal_details,cue,associations,candidates,num_associations,annotation_index
3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,27,"[""garden.jpg"", ""bush.jpg""]",67,follow,"{""ages"": 54, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",follow,"[""garden"", ""bush""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",2,58
3G5W44VEU84H1HTDK0974VYY9D9KG9,A3135Y3RMFC3PK,3NCN4N1H1G3KWM8BBP476SSD4L7NBS,Submitted,2022-05-11 22:45:34+03:00,38,"[""floss.jpg"", ""shave.jpg""]",0,hygiene,"{""ages"": 54, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",hygiene,"[""floss"", ""shave""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",2,59
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,15,"[""mustache.jpg"", ""diary.jpg""]",67,lock,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",lock,"[""mustache"", ""diary""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",2,60
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,0,"[""pumpkin.jpg"", ""candy.jpg""]",67,treat,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",treat,"[""pumpkin"", ""candy""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",2,61
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,3,"[""water.jpg"", ""submarine.jpg""]",67,dive,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",dive,"[""water"", ""submarine""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",2,62
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,9,"[""magician.jpg"", ""laboratory.jpg""]",67,poker,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",poker,"[""magician"", ""laboratory""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",2,63
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,17,"[""landscape.jpg"", ""phone.jpg""]",0,photo,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",photo,"[""landscape"", ""phone""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",2,64
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,29,"[""dirty.jpg"", ""ink.jpg""]",67,stain,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",stain,"[""dirty"", ""ink""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",2,65
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,31,"[""line.jpg"", ""march.jpg"", ""list.jpg""]",0,line,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",line,"[""line"", ""march"", ""list""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",3,66
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,32,"[""church.jpg"", ""bible.jpg""]",67,sacred,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",sacred,"[""church"", ""bible""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",2,67
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,27,"[""garden.jpg"", ""green.jpg"", ""bush.jpg""]",50,bush,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",bush,"[""garden"", ""green"", ""bush""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",3,68
3WEV0KO0ONECDGWUNJH1PWMBCNWSDT,A1OZPLHNIU1519,33IXYHIZB54ME3V2ZX8DFCV0WNTE2S,Approved,2022-05-07 22:25:53+03:00,38,"[""floss.jpg"", ""shave.jpg""]",67,groom,"{""ages"": 58, ""gender"": ""male"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",groom,"[""floss"", ""shave""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",2,69
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,15,"[""cat.jpg"", ""diary.jpg"", ""waistband.jpg""]",50,care,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",care,"[""cat"", ""diary"", ""waistband""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",3,70
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,0,"[""costume.jpg"", ""pumpkin.jpg"", ""candy.jpg""]",50,fall,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",fall,"[""costume"", ""pumpkin"", ""candy""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",3,71
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,3,"[""water.jpg"", ""submarine.jpg"", ""sink.jpg""]",80,wet,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",wet,"[""water"", ""submarine"", ""sink""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",3,72
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,9,"[""fat.jpg"", ""laboratory.jpg"", ""tummy.jpg""]",50,health,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",health,"[""fat"", ""laboratory"", ""tummy""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",3,73
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,17,"[""book.jpg"", ""lobe.jpg""]",67,learn,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",learn,"[""book"", ""lobe""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",2,74
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,29,"[""ink.jpg"", ""quarter.jpg""]",0,stamp,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",stamp,"[""ink"", ""quarter""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",2,75
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,31,"[""parade.jpg"", ""opera.jpg"", ""march.jpg""]",80,attention,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",attention,"[""parade"", ""opera"", ""march""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",3,76
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,32,"[""church.jpg"", ""waterfall.jpg"", ""bible.jpg""]",50,grace,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",grace,"[""church"", ""waterfall"", ""bible""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",3,77
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,27,"[""garden.jpg"", ""bush.jpg"", ""group.jpg""]",50,unity,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",unity,"[""garden"", ""bush"", ""group""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",3,78
3R5F3LQFV360IP9X8KPPWJVD3M5ZOG,A377LTGWJKY2IW,3Y3CZJSZ9KF3M4JU3MUBCQXVVMA5RX,Approved,2022-05-09 19:30:42+03:00,38,"[""pet.jpg"", ""floss.jpg"", ""shave.jpg""]",80,gentle,"{""ages"": 53, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",gentle,"[""pet"", ""floss"", ""shave""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",3,79
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,15,"[""mustache.jpg"", ""diary.jpg"", ""nebula.jpg""]",50,secret,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",secret,"[""mustache"", ""diary"", ""nebula""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",3,80
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,0,"[""costume.jpg"", ""pigeon.jpg""]",67,thief,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",thief,"[""costume"", ""pigeon""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",2,81
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,3,"[""air.jpg"", ""water.jpg"", ""iris.jpg""]",0,spring,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",spring,"[""air"", ""water"", ""iris""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",3,82
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,9,"[""fat.jpg"", ""laboratory.jpg"", ""tummy.jpg""]",50,health,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",health,"[""fat"", ""laboratory"", ""tummy""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",3,83
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,17,"[""toothbrush.jpg"", ""lobe.jpg""]",67,head,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",head,"[""toothbrush"", ""lobe""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",2,84
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,29,"[""dirty.jpg"", ""ink.jpg"", ""dirt.jpg""]",50,stain,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",stain,"[""dirty"", ""ink"", ""dirt""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",3,85
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,31,"[""parade.jpg"", ""guacamole.jpg"", ""march.jpg"", ""list.jpg""]",40,lots,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",lots,"[""parade"", ""guacamole"", ""march"", ""list""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",4,86
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,32,"[""church.jpg"", ""toaster.jpg"", ""waterfall.jpg""]",80,sparkle,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",sparkle,"[""church"", ""toaster"", ""waterfall""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",3,87
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,27,"[""garden.jpg"", ""green.jpg"", ""olive.jpg""]",0,gardening,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",gardening,"[""garden"", ""green"", ""olive""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",3,88
3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,38,"[""pet.jpg"", ""shave.jpg"", ""child.jpg""]",80,hair,"{""ages"": 45, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",hair,"[""pet"", ""shave"", ""child""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",3,89
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,15,"[""diary.jpg"", ""waistband.jpg""]",0,strapped,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",strapped,"[""diary"", ""waistband""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",2,90
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,0,"[""troll.jpg"", ""costume.jpg""]",0,funny,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",funny,"[""troll"", ""costume""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",2,91
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,3,"[""submarine.jpg"", ""sink.jpg""]",67,sink,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",sink,"[""submarine"", ""sink""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",2,92
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,9,"[""fat.jpg"", ""button.jpg"", ""tummy.jpg""]",50,button,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",button,"[""fat"", ""button"", ""tummy""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",3,93
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,17,"[""book.jpg"", ""lobe.jpg"", ""phone.jpg""]",50,data,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",data,"[""book"", ""lobe"", ""phone""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",3,94
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,29,"[""dirty.jpg"", ""quarter.jpg"", ""dirt.jpg""]",0,mining,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",mining,"[""dirty"", ""quarter"", ""dirt""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",3,95
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,31,"[""opera.jpg"", ""march.jpg""]",100,costume,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",costume,"[""opera"", ""march""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",2,96
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,32,"[""steakhouse.jpg"", ""waterfall.jpg""]",67,vacation,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",vacation,"[""steakhouse"", ""waterfall""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",2,97
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,27,"[""letter.jpg"", ""group.jpg""]",67,table,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",table,"[""letter"", ""group""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",2,98
39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,38,"[""floss.jpg"", ""shave.jpg""]",0,hygiene,"{""ages"": 60, ""gender"": ""female"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",hygiene,"[""floss"", ""shave""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",2,99
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,15,"[""mustache.jpg"", ""cat.jpg"", ""diary.jpg""]",50,Opens,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Opens,"[""mustache"", ""cat"", ""diary""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",3,100
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,0,"[""costume.jpg"", ""pumpkin.jpg"", ""candy.jpg""]",50,Halloween,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",Halloween,"[""costume"", ""pumpkin"", ""candy""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",3,101
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,3,"[""water.jpg"", ""submarine.jpg"", ""sink.jpg""]",50,liquid,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",liquid,"[""water"", ""submarine"", ""sink""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",3,102
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,9,"[""fat.jpg"", ""laboratory.jpg"", ""tummy.jpg""]",0,insemination,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",insemination,"[""fat"", ""laboratory"", ""tummy""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",3,103
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,17,"[""landscape.jpg"", ""book.jpg""]",67,fly,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",fly,"[""landscape"", ""book""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",2,104
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,29,"[""dirty.jpg"", ""dirt.jpg""]",0,dirty,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",dirty,"[""dirty"", ""dirt""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",2,105
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,31,"[""opera.jpg"", ""march.jpg""]",67,spectators,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",spectators,"[""opera"", ""march""]","[""line"", ""parade"", ""guacamole"", ""opera"", ""march"", ""list""]",2,106
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,32,"[""church.jpg"", ""bible.jpg""]",67,religious,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",religious,"[""church"", ""bible""]","[""steakhouse"", ""church"", ""toaster"", ""waterfall"", ""bullseye"", ""bible""]",2,107
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,27,"[""garden.jpg"", ""green.jpg""]",0,grass,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",grass,"[""garden"", ""green""]","[""letter"", ""garden"", ""green"", ""olive"", ""bush"", ""group""]",2,108
3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,38,"[""floss.jpg"", ""shave.jpg""]",0,hygiene,"{""ages"": 44, ""gender"": ""female"", ""education"": ""HighSchool"", ""speaker"": ""Native""}",hygiene,"[""floss"", ""shave""]","[""pet"", ""floss"", ""shave"", ""limo"", ""child"", ""typewriter""]",2,109
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,15,"[""mustache.jpg"", ""waistband.jpg"", ""nebula.jpg""]",80,dark,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",dark,"[""mustache"", ""waistband"", ""nebula""]","[""mustache"", ""cat"", ""diary"", ""waistband"", ""nebula""]",3,110
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,0,"[""troll.jpg"", ""candy.jpg""]",100,colorful,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",colorful,"[""troll"", ""candy""]","[""troll"", ""costume"", ""pumpkin"", ""candy"", ""pigeon""]",2,111
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,3,"[""submarine.jpg"", ""sink.jpg""]",67,sink,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",sink,"[""submarine"", ""sink""]","[""air"", ""water"", ""iris"", ""submarine"", ""sink""]",2,112
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,9,"[""magician.jpg"", ""button.jpg""]",67,red,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",red,"[""magician"", ""button""]","[""magician"", ""fat"", ""button"", ""laboratory"", ""tummy""]",2,113
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,17,"[""toothbrush.jpg"", ""book.jpg""]",67,vertical,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",vertical,"[""toothbrush"", ""book""]","[""toothbrush"", ""landscape"", ""book"", ""lobe"", ""phone""]",2,114
3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,29,"[""dirty.jpg"", ""dirt.jpg""]",0,dirt,"{""ages"": 51, ""gender"": ""male"", ""education"": ""Bachelor"", ""speaker"": ""Native""}",dirt,"[""dirty"", ""dirt""]","[""dirty"", ""ink"", ""quarter"", ""ram"", ""dirt"", ""arachnid""]",2,115
