,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates
51,3YGXWBAF713J63O5XMQ87NONGNZC4N,A1HKYY6XI2OHO1,3VDI8GSXAFFVKWTIL972P6TFVID8GD,Submitted,2022-05-25 09:04:14+03:00,random_10_12_candidates_271,"['sun.jpg', 'firework.jpg']","['rugby.jpg', 'pretzel.jpg']",0,67,burst,twist,"['cat.jpg', 'rugby.jpg', 'alphabet.jpg', 'sun.jpg', 'firework.jpg', 'stamp.jpg', 'joystick.jpg', 'tattoo.jpg', 'pretzel.jpg', 'trophy.jpg']"
52,3ZY8KE4ISKPMUHH3M0SQ0IDHXR7VQ7,A3RTW9UWYKSNWX,3VDI8GSXAFFVKWTIL972P6TFVID8GD,Submitted,2022-05-26 05:49:07+03:00,random_10_12_candidates_271,"['rugby.jpg', 'trophy.jpg']","['stamp.jpg', 'pretzel.jpg']",67,67,compete,sticky,"['cat.jpg', 'rugby.jpg', 'alphabet.jpg', 'sun.jpg', 'firework.jpg', 'stamp.jpg', 'joystick.jpg', 'tattoo.jpg', 'pretzel.jpg', 'trophy.jpg']"
53,38JBBYETQPWY318JTDW3XBOQ16D4EN,A382S0KJMW3K9S,3VDI8GSXAFFVKWTIL972P6TFVID8GD,Submitted,2022-05-26 13:57:54+03:00,random_10_12_candidates_271,"['firework.jpg', 'trophy.jpg']","['rugby.jpg', 'tattoo.jpg']",0,67,celebrate,arms,"['cat.jpg', 'rugby.jpg', 'alphabet.jpg', 'sun.jpg', 'firework.jpg', 'stamp.jpg', 'joystick.jpg', 'tattoo.jpg', 'pretzel.jpg', 'trophy.jpg']"
54,3I3WADAZ9RQ2BBP81WI97FOI4WL5ON,A1HKYY6XI2OHO1,3JVP4ZJHDPERYYUAGTUQH30DRXTI0S,Submitted,2022-05-25 04:35:15+03:00,random_10_12_candidates_594,"['beaver.jpg', 'cathedral.jpg']","['tupperware.jpg', 'aluminum.jpg']",67,100,branch,empty,"['daughter.jpg', 'newspaper.jpg', 'tupperware.jpg', 'beaver.jpg', 'soda.jpg', 'teddy bear.jpg', 'aluminum.jpg', 'shampoo.jpg', 'cathedral.jpg', 'diamond.jpg', 'ramp.jpg', 'snails.jpg']"
55,3D8YOU6S9F6T7K9J214NYRU7JFB6UD,A382S0KJMW3K9S,3JVP4ZJHDPERYYUAGTUQH30DRXTI0S,Submitted,2022-05-25 14:45:11+03:00,random_10_12_candidates_594,"['daughter.jpg', 'teddy bear.jpg']","['cathedral.jpg', 'ramp.jpg']",67,67,child,door,"['daughter.jpg', 'newspaper.jpg', 'tupperware.jpg', 'beaver.jpg', 'soda.jpg', 'teddy bear.jpg', 'aluminum.jpg', 'shampoo.jpg', 'cathedral.jpg', 'diamond.jpg', 'ramp.jpg', 'snails.jpg']"
56,3R6P78PK7LXG40J0E9NZ5MLUUFLTGP,A2QX3YJXAAHHVV,3JVP4ZJHDPERYYUAGTUQH30DRXTI0S,Submitted,2022-05-25 16:31:11+03:00,random_10_12_candidates_594,"['soda.jpg', 'aluminum.jpg']","['daughter.jpg', 'beaver.jpg', 'diamond.jpg']",67,100,cavity,hold,"['daughter.jpg', 'newspaper.jpg', 'tupperware.jpg', 'beaver.jpg', 'soda.jpg', 'teddy bear.jpg', 'aluminum.jpg', 'shampoo.jpg', 'cathedral.jpg', 'diamond.jpg', 'ramp.jpg', 'snails.jpg']"
57,3B2X28YI3X1EBL0D2ANST12JUTSB6N,A1HKYY6XI2OHO1,3XDSWAMB22EO9OD95HSJL6T0RW7CQI,Submitted,2022-05-25 07:01:05+03:00,random_10_12_candidates_577,"['throw up.jpg', 'snake.jpg']","['maple.jpg', 'ruby.jpg']",67,67,poisoned,sanguine,"['chasm.jpg', 'creature.jpg', 'carpenter.jpg', 'journalist.jpg', 'maple.jpg', 'donkey.jpg', 'throw up.jpg', 'snake.jpg', 'ruby.jpg', 'freezing.jpg']"
58,3L6L49WXW1JY7IFQIC30THIDOD0549,A3RTW9UWYKSNWX,3XDSWAMB22EO9OD95HSJL6T0RW7CQI,Submitted,2022-05-26 11:57:19+03:00,random_10_12_candidates_577,"['donkey.jpg', 'snake.jpg']","['creature.jpg', 'journalist.jpg']",0,67,tongue,theater,"['chasm.jpg', 'creature.jpg', 'carpenter.jpg', 'journalist.jpg', 'maple.jpg', 'donkey.jpg', 'throw up.jpg', 'snake.jpg', 'ruby.jpg', 'freezing.jpg']"
59,3V0Z7YWSIZM52YFIKP2P40FEHNLV2P,A382S0KJMW3K9S,3XDSWAMB22EO9OD95HSJL6T0RW7CQI,Submitted,2022-05-26 14:14:20+03:00,random_10_12_candidates_577,"['donkey.jpg', 'snake.jpg']","['creature.jpg', 'throw up.jpg']",67,100,animal,female,"['chasm.jpg', 'creature.jpg', 'carpenter.jpg', 'journalist.jpg', 'maple.jpg', 'donkey.jpg', 'throw up.jpg', 'snake.jpg', 'ruby.jpg', 'freezing.jpg']"
60,39OWYR0EPLD67MMZDV4GVIDX70GFY9,A382S0KJMW3K9S,3K3IX1W4S6DFGXFWLQH3F6D2MX0APN,Submitted,2022-05-25 00:42:52+03:00,random_10_12_candidates_1893,"['freckles.jpg', 'secretary.jpg']","['ebay.jpg', 'tag.jpg']",100,67,female,auction,"['ebay.jpg', 'jellyfish.jpg', 'freckles.jpg', 'secretary.jpg', 'gravy.jpg', 'weasel.jpg', 'leftovers.jpg', 'tag.jpg', 'speakers.jpg', 'butterfly.jpg']"
61,36DSNE9QZ6KAIA4TQYM38P7NNY5OJK,A1HKYY6XI2OHO1,3K3IX1W4S6DFGXFWLQH3F6D2MX0APN,Submitted,2022-05-25 08:39:52+03:00,random_10_12_candidates_1893,"['ebay.jpg', 'tag.jpg']","['freckles.jpg', 'secretary.jpg']",0,67,outbid,primer,"['ebay.jpg', 'jellyfish.jpg', 'freckles.jpg', 'secretary.jpg', 'gravy.jpg', 'weasel.jpg', 'leftovers.jpg', 'tag.jpg', 'speakers.jpg', 'butterfly.jpg']"
62,3E7TUJ2EGD8U810VEDHA81HLNL69D9,A3RTW9UWYKSNWX,3K3IX1W4S6DFGXFWLQH3F6D2MX0APN,Submitted,2022-05-26 10:56:47+03:00,random_10_12_candidates_1893,"['ebay.jpg', 'tag.jpg']","['freckles.jpg', 'secretary.jpg']",67,100,exchange,sentient,"['ebay.jpg', 'jellyfish.jpg', 'freckles.jpg', 'secretary.jpg', 'gravy.jpg', 'weasel.jpg', 'leftovers.jpg', 'tag.jpg', 'speakers.jpg', 'butterfly.jpg']"
63,33ISQZVXPQ8M171KQ1WQQL0B80CCCW,A1HKYY6XI2OHO1,3HRWUH63QUOI76R2AFDU36SLU4YN5Y,Submitted,2022-05-25 08:24:55+03:00,random_10_12_candidates_1596,"['rhino.jpg', 'penguin.jpg']","['parsley.jpg', 'cucumber.jpg']",0,67,endangered,pluck,"['lint.jpg', 'valley.jpg', 'sweet potato.jpg', 'parsley.jpg', 'visitor.jpg', 'rhino.jpg', 'cucumber.jpg', 'tuna.jpg', 'pee.jpg', 'penguin.jpg', 'plow.jpg', 'floss.jpg']"
64,3VSOLARPKCVWQ9YYLOBYVSV9W3X39B,A382S0KJMW3K9S,3HRWUH63QUOI76R2AFDU36SLU4YN5Y,Submitted,2022-05-25 14:21:48+03:00,random_10_12_candidates_1596,"['pee.jpg', 'floss.jpg']","['valley.jpg', 'penguin.jpg', 'plow.jpg']",67,50,bathroom,snow,"['lint.jpg', 'valley.jpg', 'sweet potato.jpg', 'parsley.jpg', 'visitor.jpg', 'rhino.jpg', 'cucumber.jpg', 'tuna.jpg', 'pee.jpg', 'penguin.jpg', 'plow.jpg', 'floss.jpg']"
65,3ZOTGHDK5JX3HDNJDSVH0QYAJN2SO0,A3RTW9UWYKSNWX,3HRWUH63QUOI76R2AFDU36SLU4YN5Y,Submitted,2022-05-26 10:59:30+03:00,random_10_12_candidates_1596,"['sweet potato.jpg', 'tuna.jpg']","['sweet potato.jpg', 'tuna.jpg']",100,100,cgew,chew,"['lint.jpg', 'valley.jpg', 'sweet potato.jpg', 'parsley.jpg', 'visitor.jpg', 'rhino.jpg', 'cucumber.jpg', 'tuna.jpg', 'pee.jpg', 'penguin.jpg', 'plow.jpg', 'floss.jpg']"
66,3PM8NZGV8Z2EY6MYMFT8O3A2DX0XQN,A1HKYY6XI2OHO1,3X0EMNLXEPBZ8LIUWL8ZBTRF771PV3,Submitted,2022-05-25 08:19:32+03:00,random_10_12_candidates_1732,"['record.jpg', 'milky way.jpg']","['deli.jpg', 'tear.jpg']",67,0,clockwise,onions,"['mucus.jpg', 'towel.jpg', 'propeller.jpg', 'deli.jpg', 'record.jpg', 'milky way.jpg', 'fog.jpg', 'tear.jpg', 'corridor.jpg', 'scales.jpg', 'jewelry.jpg', 'rubber.jpg']"
67,34T446B1C1027F64EL36VKYAZGU0CG,A3RTW9UWYKSNWX,3X0EMNLXEPBZ8LIUWL8ZBTRF771PV3,Submitted,2022-05-26 05:47:59+03:00,random_10_12_candidates_1732,"['mucus.jpg', 'milky way.jpg']","['propeller.jpg', 'record.jpg', 'milky way.jpg']",67,50,diagram,spin,"['mucus.jpg', 'towel.jpg', 'propeller.jpg', 'deli.jpg', 'record.jpg', 'milky way.jpg', 'fog.jpg', 'tear.jpg', 'corridor.jpg', 'scales.jpg', 'jewelry.jpg', 'rubber.jpg']"
68,3X87C8JFV7X62P0ZS5NLPVTAYP3SQT,A382S0KJMW3K9S,3X0EMNLXEPBZ8LIUWL8ZBTRF771PV3,Submitted,2022-05-26 14:02:09+03:00,random_10_12_candidates_1732,"['tear.jpg', 'corridor.jpg']","['mucus.jpg', 'corridor.jpg']",67,100,eyes,mouth,"['mucus.jpg', 'towel.jpg', 'propeller.jpg', 'deli.jpg', 'record.jpg', 'milky way.jpg', 'fog.jpg', 'tear.jpg', 'corridor.jpg', 'scales.jpg', 'jewelry.jpg', 'rubber.jpg']"
69,3QAVNHZ3ENQRBWYSJ0TYN90A264AL7,A1HKYY6XI2OHO1,3RZS0FBRWKW39CCU54DUL13QM0LCPR,Submitted,2022-05-25 08:18:28+03:00,random_10_12_candidates_1433,"['hooker.jpg', 'lady.jpg']","['pullover.jpg', 'drawers.jpg']",67,67,hits,fold,"['formula.jpg', 'hooker.jpg', 'nurse.jpg', 'fender.jpg', 'gymnast.jpg', 'spy.jpg', 'pullover.jpg', 'anteater.jpg', 'lady.jpg', 'drawers.jpg']"
70,3M0NZ3JDP2KEAF3F35TQNDVMP7Z5ZF,A3RTW9UWYKSNWX,3RZS0FBRWKW39CCU54DUL13QM0LCPR,Submitted,2022-05-26 11:11:37+03:00,random_10_12_candidates_1433,"['hooker.jpg', 'fender.jpg']","['formula.jpg', 'gymnast.jpg']",100,67,solo,contest,"['formula.jpg', 'hooker.jpg', 'nurse.jpg', 'fender.jpg', 'gymnast.jpg', 'spy.jpg', 'pullover.jpg', 'anteater.jpg', 'lady.jpg', 'drawers.jpg']"
71,3QHK8ZVMIN4WU63KPETUIKKGKVTLBV,A382S0KJMW3K9S,3RZS0FBRWKW39CCU54DUL13QM0LCPR,Submitted,2022-05-26 13:46:23+03:00,random_10_12_candidates_1433,"['nurse.jpg', 'gymnast.jpg', 'lady.jpg']","['nurse.jpg', 'gymnast.jpg', 'lady.jpg']",50,80,female,lady,"['formula.jpg', 'hooker.jpg', 'nurse.jpg', 'fender.jpg', 'gymnast.jpg', 'spy.jpg', 'pullover.jpg', 'anteater.jpg', 'lady.jpg', 'drawers.jpg']"
72,3KXIR214I5268LW30T12VAF13VC24R,A382S0KJMW3K9S,3IVKZBIBJ0VR3C32JDVPRX5HMCXSHW,Submitted,2022-05-25 00:40:04+03:00,random_10_12_candidates_1367,"['nurse.jpg', 'wet.jpg', 'nose.jpg']","['colt.jpg', 'cop.jpg']",50,67,nose,gun,"['nurse.jpg', 'clicker.jpg', 'colt.jpg', 'granola.jpg', 'temple.jpg', 'spray.jpg', 'wet.jpg', 'nose.jpg', 'lunch.jpg', 'cop.jpg']"
73,384PI804XTNIEWV0B7T6AP2SKDYS07,A16184N1RO5OJV,3IVKZBIBJ0VR3C32JDVPRX5HMCXSHW,Submitted,2022-05-25 01:16:11+03:00,random_10_12_candidates_1367,"['granola.jpg', 'lunch.jpg']","['spray.jpg', 'wet.jpg']",0,0,healthy,water,"['nurse.jpg', 'clicker.jpg', 'colt.jpg', 'granola.jpg', 'temple.jpg', 'spray.jpg', 'wet.jpg', 'nose.jpg', 'lunch.jpg', 'cop.jpg']"
74,3JC6VJ2SAC5D97V7RDDR6K4DGGYA5D,A1HKYY6XI2OHO1,3IVKZBIBJ0VR3C32JDVPRX5HMCXSHW,Submitted,2022-05-25 07:21:09+03:00,random_10_12_candidates_1367,"['colt.jpg', 'cop.jpg']","['nurse.jpg', 'cop.jpg']",67,67,deflect,responder,"['nurse.jpg', 'clicker.jpg', 'colt.jpg', 'granola.jpg', 'temple.jpg', 'spray.jpg', 'wet.jpg', 'nose.jpg', 'lunch.jpg', 'cop.jpg']"
75,3XCC1ODXDMXU1A0MDGNGZLOEBFERQH,A16184N1RO5OJV,3G4VVJO6PZ2LSAOIXHUS9KGYR9UKPC,Submitted,2022-05-25 01:24:16+03:00,random_10_12_candidates_149,"['medal.jpg', 'ash.jpg']","['portrait.jpg', 'pet.jpg', 'ash.jpg']",0,50,competition,attentive,"['portrait.jpg', 'ribbon.jpg', 'eating.jpg', 'mitt.jpg', 'foot.jpg', 'cabinet.jpg', 'medal.jpg', 'peanut butter.jpg', 'pet.jpg', 'smog.jpg', 'laughter.jpg', 'ash.jpg']"
76,3KWTYT0871PU5QMBO42HFYKO9RJ5L9,A1HKYY6XI2OHO1,3G4VVJO6PZ2LSAOIXHUS9KGYR9UKPC,Submitted,2022-05-25 05:20:23+03:00,random_10_12_candidates_149,"['eating.jpg', 'laughter.jpg']","['eating.jpg', 'peanut butter.jpg']",67,67,maw,protein,"['portrait.jpg', 'ribbon.jpg', 'eating.jpg', 'mitt.jpg', 'foot.jpg', 'cabinet.jpg', 'medal.jpg', 'peanut butter.jpg', 'pet.jpg', 'smog.jpg', 'laughter.jpg', 'ash.jpg']"
77,33CID57105FRRBZ7ALEO01M4W003L0,A382S0KJMW3K9S,3G4VVJO6PZ2LSAOIXHUS9KGYR9UKPC,Submitted,2022-05-26 00:29:12+03:00,random_10_12_candidates_149,"['eating.jpg', 'laughter.jpg']","['portrait.jpg', 'laughter.jpg', 'ash.jpg']",67,50,teeth,male,"['portrait.jpg', 'ribbon.jpg', 'eating.jpg', 'mitt.jpg', 'foot.jpg', 'cabinet.jpg', 'medal.jpg', 'peanut butter.jpg', 'pet.jpg', 'smog.jpg', 'laughter.jpg', 'ash.jpg']"
78,3OVHNO1VE7N9ESI8IBB9LPJE2I0ZD8,A1HKYY6XI2OHO1,3AC6MFV69K4O4OPGE5PXNQ2K9RXHZQ,Submitted,2022-05-25 06:57:33+03:00,random_10_12_candidates_1673,"['monument.jpg', 'chimney.jpg']","['monument.jpg', 'flag.jpg']",0,0,vertical,country,"['truck.jpg', 'constellation.jpg', 'monument.jpg', 'llama.jpg', 'dentist.jpg', 'basil.jpg', 'microphone.jpg', 'hot tub.jpg', 'hedge.jpg', 'chimney.jpg', 'flag.jpg', 'cleavage.jpg']"
79,3X3OR7WPZ0MDS85DM29KRIUFCJXL89,A382S0KJMW3K9S,3AC6MFV69K4O4OPGE5PXNQ2K9RXHZQ,Submitted,2022-05-25 13:03:38+03:00,random_10_12_candidates_1673,"['dentist.jpg', 'cleavage.jpg']","['monument.jpg', 'hot tub.jpg']",67,67,teeth,pool,"['truck.jpg', 'constellation.jpg', 'monument.jpg', 'llama.jpg', 'dentist.jpg', 'basil.jpg', 'microphone.jpg', 'hot tub.jpg', 'hedge.jpg', 'chimney.jpg', 'flag.jpg', 'cleavage.jpg']"
80,35LDD5557BQHTRPZV372H0IV7SEKMY,A16184N1RO5OJV,3AC6MFV69K4O4OPGE5PXNQ2K9RXHZQ,Submitted,2022-05-26 00:42:37+03:00,random_10_12_candidates_1673,"['constellation.jpg', 'flag.jpg', 'cleavage.jpg']","['truck.jpg', 'microphone.jpg']",0,67,stars,loud,"['truck.jpg', 'constellation.jpg', 'monument.jpg', 'llama.jpg', 'dentist.jpg', 'basil.jpg', 'microphone.jpg', 'hot tub.jpg', 'hedge.jpg', 'chimney.jpg', 'flag.jpg', 'cleavage.jpg']"
81,38F71OA9GUI6D5XLUSG51NQQYQ7FMO,A16184N1RO5OJV,3ZRKL6Z1E8PD3G8RZ7D76XTG7CKSGX,Submitted,2022-05-25 01:35:26+03:00,random_10_12_candidates_878,"['shower.jpg', 'polish.jpg']","['wolf.jpg', 'rainforest.jpg']",67,0,spa,woods,"['orchestra.jpg', 'pizza.jpg', 'shower.jpg', 'wolf.jpg', 'poster.jpg', 'polish.jpg', 'rainforest.jpg', 'worker.jpg', 'hook.jpg', 'mardi gras.jpg']"
82,3WS1NTTKEZY9ARQE5NT73QJDWO90F4,A1HKYY6XI2OHO1,3ZRKL6Z1E8PD3G8RZ7D76XTG7CKSGX,Submitted,2022-05-25 08:47:14+03:00,random_10_12_candidates_878,"['wolf.jpg', 'rainforest.jpg']","['pizza.jpg', 'worker.jpg']",0,67,endangered,lactose,"['orchestra.jpg', 'pizza.jpg', 'shower.jpg', 'wolf.jpg', 'poster.jpg', 'polish.jpg', 'rainforest.jpg', 'worker.jpg', 'hook.jpg', 'mardi gras.jpg']"
83,3TU5ZICBRENOJ5LQE7HG84T9MT5Q8W,A3RTW9UWYKSNWX,3ZRKL6Z1E8PD3G8RZ7D76XTG7CKSGX,Submitted,2022-05-26 05:39:48+03:00,random_10_12_candidates_878,"['polish.jpg', 'mardi gras.jpg']","['orchestra.jpg', 'wolf.jpg']",67,100,purple,hear,"['orchestra.jpg', 'pizza.jpg', 'shower.jpg', 'wolf.jpg', 'poster.jpg', 'polish.jpg', 'rainforest.jpg', 'worker.jpg', 'hook.jpg', 'mardi gras.jpg']"
84,3NVC2EB65RLBRA66T03EU9O04ALY3T,A382S0KJMW3K9S,3SR6AEG6W5FOZYFBIJNE9JTI3XTHYZ,Submitted,2022-05-25 02:29:22+03:00,random_10_12_candidates_976,"['tomato.jpg', 'icing.jpg', 'burger.jpg']","['tomato.jpg', 'icing.jpg', 'burger.jpg']",80,50,bite,food,"['goalie.jpg', 'museum.jpg', 'tomato.jpg', 'penguin.jpg', 'torn.jpg', 'hangman.jpg', 'diagram.jpg', 'coffee.jpg', 'icing.jpg', 'burger.jpg']"
85,378XPAWRUDZPLVQMYXWLVT8IL25AIO,A1HKYY6XI2OHO1,3SR6AEG6W5FOZYFBIJNE9JTI3XTHYZ,Submitted,2022-05-25 07:29:57+03:00,random_10_12_candidates_976,"['coffee.jpg', 'icing.jpg']","['goalie.jpg', 'tomato.jpg']",0,67,treat,throw,"['goalie.jpg', 'museum.jpg', 'tomato.jpg', 'penguin.jpg', 'torn.jpg', 'hangman.jpg', 'diagram.jpg', 'coffee.jpg', 'icing.jpg', 'burger.jpg']"
86,3ZAK8W07I50YT9N40CO6PQKG6D40UN,A2QX3YJXAAHHVV,3SR6AEG6W5FOZYFBIJNE9JTI3XTHYZ,Submitted,2022-05-25 18:58:42+03:00,random_10_12_candidates_976,"['tomato.jpg', 'burger.jpg']","['coffee.jpg', 'icing.jpg', 'burger.jpg']",0,80,ketchup,topping,"['goalie.jpg', 'museum.jpg', 'tomato.jpg', 'penguin.jpg', 'torn.jpg', 'hangman.jpg', 'diagram.jpg', 'coffee.jpg', 'icing.jpg', 'burger.jpg']"
87,3L0KT67Y8F2FBRRLJF4F2HWCWQTYSU,A2QX3YJXAAHHVV,3SX4X51T80VXVX3V6Q4OQ68CCS4AO6,Submitted,2022-05-25 04:57:15+03:00,random_10_12_candidates_418,"['ferret.jpg', 'duckling.jpg', 'landscape.jpg']","['ferret.jpg', 'duckling.jpg', 'landscape.jpg']",80,50,outdoor,nature,"['laptop.jpg', 'jogger.jpg', 'truck.jpg', 'crown.jpg', 'waffle.jpg', 'creature.jpg', 'handyman.jpg', 'ferret.jpg', 'tub.jpg', 'duckling.jpg', 'attic.jpg', 'landscape.jpg']"
88,3ZPPDN2SLWIZ07EVA8SUEJZ6NRL9E4,A1HKYY6XI2OHO1,3SX4X51T80VXVX3V6Q4OQ68CCS4AO6,Submitted,2022-05-25 08:15:19+03:00,random_10_12_candidates_418,"['duckling.jpg', 'landscape.jpg']","['truck.jpg', 'crown.jpg']",67,67,dive,king,"['laptop.jpg', 'jogger.jpg', 'truck.jpg', 'crown.jpg', 'waffle.jpg', 'creature.jpg', 'handyman.jpg', 'ferret.jpg', 'tub.jpg', 'duckling.jpg', 'attic.jpg', 'landscape.jpg']"
89,30X31N5D64CEF9TI39QZZVE5U4ZASG,A3UJSDFJ9LBQ6Z,3SX4X51T80VXVX3V6Q4OQ68CCS4AO6,Submitted,2022-05-26 00:25:40+03:00,random_10_12_candidates_418,"['creature.jpg', 'ferret.jpg', 'duckling.jpg']","['tub.jpg', 'attic.jpg']",0,0,creature,furniture,"['laptop.jpg', 'jogger.jpg', 'truck.jpg', 'crown.jpg', 'waffle.jpg', 'creature.jpg', 'handyman.jpg', 'ferret.jpg', 'tub.jpg', 'duckling.jpg', 'attic.jpg', 'landscape.jpg']"
90,37W3JXSD67U8I88U3KEGZ6ZX236YWQ,A382S0KJMW3K9S,3ZTE0JGGCEELOC0TQ40FW1Y0CVPCOA,Submitted,2022-05-25 00:48:10+03:00,random_10_12_candidates_823,"['heroin.jpg', 'jam.jpg', 'bean.jpg']","['painter.jpg', 'prize.jpg']",50,100,edible,arm,"['painter.jpg', 'microscope.jpg', 'mammal.jpg', 'heroin.jpg', 'jam.jpg', 'bean.jpg', 'hat.jpg', 'prize.jpg', 'panel.jpg', 'veranda.jpg']"
91,3BXQMRHWK0KVWNUBPHB4NNRT9EHMUS,A1HKYY6XI2OHO1,3ZTE0JGGCEELOC0TQ40FW1Y0CVPCOA,Submitted,2022-05-25 07:31:11+03:00,random_10_12_candidates_823,"['microscope.jpg', 'mammal.jpg']","['jam.jpg', 'bean.jpg']",67,67,classification,pork,"['painter.jpg', 'microscope.jpg', 'mammal.jpg', 'heroin.jpg', 'jam.jpg', 'bean.jpg', 'hat.jpg', 'prize.jpg', 'panel.jpg', 'veranda.jpg']"
92,3Z4XG4ZF49D8S2M20LC82CP2JY3X8F,A3RTW9UWYKSNWX,3ZTE0JGGCEELOC0TQ40FW1Y0CVPCOA,Submitted,2022-05-26 11:31:01+03:00,random_10_12_candidates_823,"['jam.jpg', 'bean.jpg']","['microscope.jpg', 'mammal.jpg']",0,67,slime,learn,"['painter.jpg', 'microscope.jpg', 'mammal.jpg', 'heroin.jpg', 'jam.jpg', 'bean.jpg', 'hat.jpg', 'prize.jpg', 'panel.jpg', 'veranda.jpg']"
93,34BBWHLWHBXMS8TPZ2SDDI59CK5IW1,A2QX3YJXAAHHVV,338GLSUI43X7PGCWON7POCT46XKSFY,Submitted,2022-05-25 00:21:28+03:00,random_10_12_candidates_140,"['waiter.jpg', 'watch.jpg']","['cooker.jpg', 'fan.jpg']",100,67,glance,temperature,"['dawn.jpg', 'waiter.jpg', 'alpaca.jpg', 'cream.jpg', 'ruler.jpg', 'cooker.jpg', 'lottery.jpg', 'fan.jpg', 'stab.jpg', 'watch.jpg']"
94,31T4R4OBOT2GPQ6OZKOFAZ8X6OI7CS,A16184N1RO5OJV,338GLSUI43X7PGCWON7POCT46XKSFY,Submitted,2022-05-25 01:08:47+03:00,random_10_12_candidates_140,"['dawn.jpg', 'waiter.jpg']","['cream.jpg', 'fan.jpg']",67,67,upset,summer,"['dawn.jpg', 'waiter.jpg', 'alpaca.jpg', 'cream.jpg', 'ruler.jpg', 'cooker.jpg', 'lottery.jpg', 'fan.jpg', 'stab.jpg', 'watch.jpg']"
95,3LEIZ60CDKLXB25R6V67ZT0OBXX9ZD,A1HKYY6XI2OHO1,338GLSUI43X7PGCWON7POCT46XKSFY,Submitted,2022-05-25 08:44:20+03:00,random_10_12_candidates_140,"['dawn.jpg', 'stab.jpg']","['ruler.jpg', 'watch.jpg']",67,67,danger,measure,"['dawn.jpg', 'waiter.jpg', 'alpaca.jpg', 'cream.jpg', 'ruler.jpg', 'cooker.jpg', 'lottery.jpg', 'fan.jpg', 'stab.jpg', 'watch.jpg']"
96,304SM51WA4QJYJYA9NQVU6YBBH1BSI,A382S0KJMW3K9S,3ZUE82NE0ANP6WXNAP1K7LT3U3D8FE,Submitted,2022-05-25 02:11:38+03:00,random_10_12_candidates_755,"['den.jpg', 'clerk.jpg', 'duchess.jpg']","['mud.jpg', 'adult.jpg']",100,67,female,male,"['den.jpg', 'goat.jpg', 'racket.jpg', 'candy.jpg', 'paper towel.jpg', 'mud.jpg', 'pot.jpg', 'trunk.jpg', 'adult.jpg', 'camera.jpg', 'clerk.jpg', 'duchess.jpg']"
97,3PDJHANYK62O2Y3Z22XOFC5HO5I6HG,A1HKYY6XI2OHO1,3ZUE82NE0ANP6WXNAP1K7LT3U3D8FE,Submitted,2022-05-25 04:32:51+03:00,random_10_12_candidates_755,"['adult.jpg', 'camera.jpg']","['pot.jpg', 'trunk.jpg']",100,67,penthouse,capacity,"['den.jpg', 'goat.jpg', 'racket.jpg', 'candy.jpg', 'paper towel.jpg', 'mud.jpg', 'pot.jpg', 'trunk.jpg', 'adult.jpg', 'camera.jpg', 'clerk.jpg', 'duchess.jpg']"
98,3DR23U6WE60IKMN98EXB5J0IH5FETE,A3RTW9UWYKSNWX,3ZUE82NE0ANP6WXNAP1K7LT3U3D8FE,Submitted,2022-05-26 11:47:54+03:00,random_10_12_candidates_755,"['pot.jpg', 'trunk.jpg']","['paper towel.jpg', 'mud.jpg']",0,67,contain,clean,"['den.jpg', 'goat.jpg', 'racket.jpg', 'candy.jpg', 'paper towel.jpg', 'mud.jpg', 'pot.jpg', 'trunk.jpg', 'adult.jpg', 'camera.jpg', 'clerk.jpg', 'duchess.jpg']"
99,3KYQYYSHYWTXFO41G20S5RCAHDZODU,A2QX3YJXAAHHVV,3OYHVNTV5TK37ACHIHHDKKB8H4YKOV,Submitted,2022-05-25 00:27:33+03:00,random_10_12_candidates_513,"['tie.jpg', 'donut.jpg']","['pumpkin.jpg', 'ceramic.jpg']",67,0,Office,variety,"['floor.jpg', 'dish.jpg', 'flour.jpg', 'signature.jpg', 'cloak.jpg', 'bullseye.jpg', 'tie.jpg', 'mop.jpg', 'pumpkin.jpg', 'ceramic.jpg', 'shower.jpg', 'donut.jpg']"
100,30ZX6P7VF9HWB3FO30O61C4KLS8J25,A16184N1RO5OJV,3OYHVNTV5TK37ACHIHHDKKB8H4YKOV,Submitted,2022-05-25 01:43:00+03:00,random_10_12_candidates_513,"['dish.jpg', 'flour.jpg']","['floor.jpg', 'tie.jpg']",67,100,mix,wealthy,"['floor.jpg', 'dish.jpg', 'flour.jpg', 'signature.jpg', 'cloak.jpg', 'bullseye.jpg', 'tie.jpg', 'mop.jpg', 'pumpkin.jpg', 'ceramic.jpg', 'shower.jpg', 'donut.jpg']"
101,3QAVNHZ3ENQRBWYSJ0TYN90A267LAL,A1HKYY6XI2OHO1,3OYHVNTV5TK37ACHIHHDKKB8H4YKOV,Submitted,2022-05-25 08:48:35+03:00,random_10_12_candidates_513,"['dish.jpg', 'donut.jpg']","['flour.jpg', 'pumpkin.jpg']",67,100,dunk,pie,"['floor.jpg', 'dish.jpg', 'flour.jpg', 'signature.jpg', 'cloak.jpg', 'bullseye.jpg', 'tie.jpg', 'mop.jpg', 'pumpkin.jpg', 'ceramic.jpg', 'shower.jpg', 'donut.jpg']"
