,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates
343,351SEKWQS139FLJP3MLFDNN5L40DM1,A1HKYY6XI2OHO1,38G0E1M85MRC0QQQD77TLZEEFHCVUA,Submitted,2022-05-14 23:08:54+03:00,1340,"['milk.jpg', 'cow.jpg']","['milk.jpg', 'goods.jpg']",0,67,udder,lid,"['milk.jpg', 'goods.jpg', 'farm.jpg', 'ocean.jpg', 'tar.jpg', 'cow.jpg']"
344,3XLBSAQ9Z5YTXJHYRY8NLX9IEXKZ7G,A3RTW9UWYKSNWX,38G0E1M85MRC0QQQD77TLZEEFHCVUA,Submitted,2022-05-15 00:32:22+03:00,1340,"['milk.jpg', 'farm.jpg']","['milk.jpg', 'goods.jpg']",67,100,produce,vessel,"['milk.jpg', 'goods.jpg', 'farm.jpg', 'ocean.jpg', 'tar.jpg', 'cow.jpg']"
345,3M68NM076IT1RSH2Y79ITG7NA5RR6Q,A2UCKZZI9KBBCV,3UUIU9GZC5RG2JWM7BZ6C5YDJF3T5A,Submitted,2022-05-15 04:29:53+03:00,1186,"['fly.jpg', 'red.jpg']","['fly.jpg', 'insect.jpg', 'bug.jpg']",67,0,blood,buzzing,"['pyramid.jpg', 'fly.jpg', 'scotch.jpg', 'insect.jpg', 'bug.jpg', 'red.jpg']"
346,31N2WW6R9SC5RJPBOABQ5OHKXRO3FD,AHB3QFZSFN9DL,3UUIU9GZC5RG2JWM7BZ6C5YDJF3T5A,Submitted,2022-05-15 08:54:50+03:00,1186,"['fly.jpg', 'insect.jpg', 'bug.jpg']","['fly.jpg', 'bug.jpg']",0,67,Exoskeleton,Pest,"['pyramid.jpg', 'fly.jpg', 'scotch.jpg', 'insect.jpg', 'bug.jpg', 'red.jpg']"
347,3LS2AMNW5GCR4X86LO6C5QJ9ZKTQOP,A3RTW9UWYKSNWX,3UUIU9GZC5RG2JWM7BZ6C5YDJF3T5A,Submitted,2022-05-15 09:31:55+03:00,1186,"['pyramid.jpg', 'scotch.jpg']","['fly.jpg', 'insect.jpg', 'bug.jpg']",100,50,old,fear,"['pyramid.jpg', 'fly.jpg', 'scotch.jpg', 'insect.jpg', 'bug.jpg', 'red.jpg']"
348,3C5W7UE9CGCNDRO6UMMR7UQX1MCMXC,A1HKYY6XI2OHO1,322ZSN9Z5G6Y60SMT6GW7DSZJJ8T45,Submitted,2022-05-14 23:06:51+03:00,774,"['dye.jpg', 'print.jpg']","['ape.jpg', 'print.jpg']",67,67,primary,mammals,"['dye.jpg', 'ape.jpg', 'punch.jpg', 'print.jpg', 'article.jpg']"
349,3F6KKYWMNCNFX34PFN0FQ2C5QUCDN3,AKQAI78JTXXC9,322ZSN9Z5G6Y60SMT6GW7DSZJJ8T45,Submitted,2022-05-14 23:57:53+03:00,774,"['print.jpg', 'article.jpg']","['dye.jpg', 'punch.jpg']",67,67,print,wedge,"['dye.jpg', 'ape.jpg', 'punch.jpg', 'print.jpg', 'article.jpg']"
350,3ON104KXQLISK1UAEDQ9JHVQ6TP4WA,A2QX3YJXAAHHVV,322ZSN9Z5G6Y60SMT6GW7DSZJJ8T45,Submitted,2022-05-15 00:06:45+03:00,774,"['dye.jpg', 'punch.jpg']","['ape.jpg', 'punch.jpg', 'print.jpg']",67,50,wedge,humanoid,"['dye.jpg', 'ape.jpg', 'punch.jpg', 'print.jpg', 'article.jpg']"
351,32EYX73OY1VMT373UP7L9ML3DR4URQ,AKQAI78JTXXC9,3LEG2HW4UF9EKHVYU8SJXUG08W52FB,Submitted,2022-05-15 02:28:09+03:00,941,"['weasel.jpg', 'tortoise.jpg']","['theater.jpg', 'audience.jpg']",0,67,animal,performance,"['weasel.jpg', 'theater.jpg', 'skateboard.jpg', 'audience.jpg', 'tortoise.jpg']"
352,3NS0A6KXC5UCQCSZK1CHRAMBD2ZGZ0,A1HKYY6XI2OHO1,3LEG2HW4UF9EKHVYU8SJXUG08W52FB,Submitted,2022-05-16 04:42:09+03:00,941,"['weasel.jpg', 'tortoise.jpg']","['weasel.jpg', 'tortoise.jpg']",0,0,zoo,veterinarian,"['weasel.jpg', 'theater.jpg', 'skateboard.jpg', 'audience.jpg', 'tortoise.jpg']"
353,3RWE2M8QWIWLYJ3V3BCKBVSMW74N0P,A3RTW9UWYKSNWX,3LEG2HW4UF9EKHVYU8SJXUG08W52FB,Submitted,2022-05-16 05:25:03+03:00,941,"['weasel.jpg', 'tortoise.jpg']","['weasel.jpg', 'audience.jpg']",0,67,quadruped,hunt,"['weasel.jpg', 'theater.jpg', 'skateboard.jpg', 'audience.jpg', 'tortoise.jpg']"
354,3CP1TO84PUNO4403EYKC02LF2II52R,AKQAI78JTXXC9,3C8QQOM6JPN4VUJW5MG9FNS1UONIL6,Submitted,2022-05-14 22:16:13+03:00,919,"['orange.jpg', 'fruit.jpg']","['orange.jpg', 'nail polish.jpg']",0,0,orange,color,"['oasis.jpg', 'planet.jpg', 'orange.jpg', 'nail polish.jpg', 'fruit.jpg']"
355,3N4BPTXIO9E06ZU845YO8AZPIZ1UKO,A1HKYY6XI2OHO1,3C8QQOM6JPN4VUJW5MG9FNS1UONIL6,Submitted,2022-05-14 23:37:55+03:00,919,"['oasis.jpg', 'planet.jpg']","['orange.jpg', 'nail polish.jpg']",67,0,stars,palette,"['oasis.jpg', 'planet.jpg', 'orange.jpg', 'nail polish.jpg', 'fruit.jpg']"
356,3KYQYYSHYWTXFO41G20S5RCAG54DO7,A3RTW9UWYKSNWX,3C8QQOM6JPN4VUJW5MG9FNS1UONIL6,Submitted,2022-05-15 09:23:13+03:00,919,"['planet.jpg', 'fruit.jpg']","['oasis.jpg', 'fruit.jpg']",0,0,round,two,"['oasis.jpg', 'planet.jpg', 'orange.jpg', 'nail polish.jpg', 'fruit.jpg']"
357,33JKGHPFYDGI1XA2SGZI9SZZZ84NMV,A2UCKZZI9KBBCV,3VZYA8PITOKFMAZV99BWSUW8M4750B,Submitted,2022-05-14 23:49:20+03:00,1917,"['hug.jpg', 'piercing.jpg', 'game.jpg']","['flame.jpg', 'caravan.jpg']",50,67,connected,fuel,"['pouch.jpg', 'flame.jpg', 'hug.jpg', 'piercing.jpg', 'game.jpg', 'caravan.jpg']"
358,3PMBY0YE28PK39UHEHMZOVZ305MC96,AZLZA0Q87TJZO,3VZYA8PITOKFMAZV99BWSUW8M4750B,Submitted,2022-05-15 00:20:11+03:00,1917,"['flame.jpg', 'hug.jpg', 'caravan.jpg']","['hug.jpg', 'caravan.jpg']",80,67,cozy,follow,"['pouch.jpg', 'flame.jpg', 'hug.jpg', 'piercing.jpg', 'game.jpg', 'caravan.jpg']"
359,33NF62TLXKORSJJES6UA18QE1L3JKL,A1HKYY6XI2OHO1,3VZYA8PITOKFMAZV99BWSUW8M4750B,Submitted,2022-05-16 04:41:01+03:00,1917,"['flame.jpg', 'hug.jpg']","['pouch.jpg', 'game.jpg']",0,67,passion,compact,"['pouch.jpg', 'flame.jpg', 'hug.jpg', 'piercing.jpg', 'game.jpg', 'caravan.jpg']"
360,3483FV8BEF5KN80HJHUHS8ZFYDZ26A,A2QX3YJXAAHHVV,3DA79LNS59HDO49ITSBDX80T5JCT3K,Submitted,2022-05-14 23:57:13+03:00,700,"['face.jpg', 'groom.jpg']","['nostril.jpg', 'blind.jpg']",67,67,groomed,sense,"['nostril.jpg', 'blind.jpg', 'face.jpg', 'groom.jpg', 'pocket.jpg']"
361,3WT783CTPC33R29EC10VF1UTO5PCBG,AZLZA0Q87TJZO,3DA79LNS59HDO49ITSBDX80T5JCT3K,Submitted,2022-05-15 00:27:28+03:00,700,"['nostril.jpg', 'face.jpg']","['face.jpg', 'groom.jpg']",67,100,sneeze,pucker,"['nostril.jpg', 'blind.jpg', 'face.jpg', 'groom.jpg', 'pocket.jpg']"
362,3137ONMDKHREFH13OEY460LTPVXEGX,A3UJSDFJ9LBQ6Z,3DA79LNS59HDO49ITSBDX80T5JCT3K,Submitted,2022-05-15 19:02:01+03:00,700,"['blind.jpg', 'groom.jpg']","['nostril.jpg', 'face.jpg']",67,67,formal,snout,"['nostril.jpg', 'blind.jpg', 'face.jpg', 'groom.jpg', 'pocket.jpg']"
363,33TIN5LC05WX6CVMA94OLMRM3UO9YX,A3RTW9UWYKSNWX,3D5G8J4N5AQX0DB1D2HJG3SCW35VTJ,Submitted,2022-05-15 09:10:13+03:00,795,"['tin.jpg', 'ship.jpg']","['ship.jpg', 'orphanage.jpg', 'pasta.jpg']",67,80,box,many,"['tin.jpg', 'pirate.jpg', 'ship.jpg', 'orphanage.jpg', 'pasta.jpg']"
364,3HOSI13XH0A6BRDCQTMCUX0BCS4DDJ,A2N9U74YIPDQ9F,3D5G8J4N5AQX0DB1D2HJG3SCW35VTJ,Submitted,2022-05-16 02:18:26+03:00,795,"['ship.jpg', 'orphanage.jpg']","['pirate.jpg', 'ship.jpg']",100,0,loud,pirate,"['tin.jpg', 'pirate.jpg', 'ship.jpg', 'orphanage.jpg', 'pasta.jpg']"
365,3S4AW7T80C4C97IBAZJ7A6EA8ODL4U,A1HKYY6XI2OHO1,3D5G8J4N5AQX0DB1D2HJG3SCW35VTJ,Submitted,2022-05-16 02:20:16+03:00,795,"['tin.jpg', 'ship.jpg']","['pirate.jpg', 'ship.jpg']",67,0,stack,imperialism,"['tin.jpg', 'pirate.jpg', 'ship.jpg', 'orphanage.jpg', 'pasta.jpg']"
366,3NAPMVF0ZX13R8EM2RZ9YMZBTOI72D,A1HKYY6XI2OHO1,37PGLWGSJTSTBO1EKM480NFM5OIIK3,Submitted,2022-05-14 23:42:22+03:00,1042,"['music.jpg', 'sing.jpg']","['music.jpg', 'sing.jpg']",0,0,sing,perform,"['music.jpg', 'check.jpg', 'penguin.jpg', 'sing.jpg', 'church.jpg', 'group.jpg']"
367,3SKRO2GZ72DKX23A2HO4X8US726K1H,A3RTW9UWYKSNWX,37PGLWGSJTSTBO1EKM480NFM5OIIK3,Submitted,2022-05-15 00:16:03+03:00,1042,"['penguin.jpg', 'sing.jpg', 'church.jpg']","['penguin.jpg', 'sing.jpg']",50,0,looking,wild,"['music.jpg', 'check.jpg', 'penguin.jpg', 'sing.jpg', 'church.jpg', 'group.jpg']"
368,3SNLUL3WO59BQ5CQP5APNAC47Z9ULU,AZLZA0Q87TJZO,37PGLWGSJTSTBO1EKM480NFM5OIIK3,Submitted,2022-05-15 00:27:56+03:00,1042,"['music.jpg', 'penguin.jpg', 'sing.jpg', 'church.jpg']","['check.jpg', 'church.jpg']",0,67,dance,deposit,"['music.jpg', 'check.jpg', 'penguin.jpg', 'sing.jpg', 'church.jpg', 'group.jpg']"
369,3GFK2QRXXA3AGKYASI9JO9146PFW52,A1HKYY6XI2OHO1,3YOAVL4CA03USC1LZY5ET1TG4FV4ZX,Submitted,2022-05-14 22:58:47+03:00,1871,"['mice.jpg', 'breakfast.jpg']","['firework.jpg', 'rattle.jpg']",67,0,balanced,spirals,"['firework.jpg', 'theater.jpg', 'stage.jpg', 'mice.jpg', 'breakfast.jpg', 'rattle.jpg']"
370,3LO69W1SU4ZSLNBV50L8JVBDYR3LGU,A382S0KJMW3K9S,3YOAVL4CA03USC1LZY5ET1TG4FV4ZX,Submitted,2022-05-15 03:38:52+03:00,1871,"['theater.jpg', 'stage.jpg']","['theater.jpg', 'stage.jpg']",100,100,applause,clap,"['firework.jpg', 'theater.jpg', 'stage.jpg', 'mice.jpg', 'breakfast.jpg', 'rattle.jpg']"
371,3UXUOQ9OKFJSWB9QF6SO44I95E97AN,A2QX3YJXAAHHVV,3YOAVL4CA03USC1LZY5ET1TG4FV4ZX,Submitted,2022-05-16 04:24:59+03:00,1871,"['theater.jpg', 'stage.jpg']","['mice.jpg', 'rattle.jpg']",100,0,fold,young,"['firework.jpg', 'theater.jpg', 'stage.jpg', 'mice.jpg', 'breakfast.jpg', 'rattle.jpg']"
372,3UNH76FOCTRCDWEGZI8TQ8X63S8MYK,A2QX3YJXAAHHVV,3VI0PC2ZAY69RABOH0W2AEJAD6WXO2,Submitted,2022-05-14 23:53:36+03:00,892,"['house.jpg', 'adobe.jpg']","['house.jpg', 'breathe.jpg']",0,67,adobe,inhale,"['house.jpg', 'waitress.jpg', 'adobe.jpg', 'breathe.jpg', 'light.jpg']"
373,3GS6S824SRJE694GWI55IQ1QXB0WNF,AKQAI78JTXXC9,3VI0PC2ZAY69RABOH0W2AEJAD6WXO2,Submitted,2022-05-15 06:21:23+03:00,892,"['waitress.jpg', 'breathe.jpg']","['adobe.jpg', 'breathe.jpg']",100,67,happy,symbols,"['house.jpg', 'waitress.jpg', 'adobe.jpg', 'breathe.jpg', 'light.jpg']"
374,3FTYUGLFSV7B7EYJBN4TWLCJZAZD52,A3RTW9UWYKSNWX,3VI0PC2ZAY69RABOH0W2AEJAD6WXO2,Submitted,2022-05-15 09:15:59+03:00,892,"['house.jpg', 'light.jpg']","['waitress.jpg', 'light.jpg']",67,67,missing,inside,"['house.jpg', 'waitress.jpg', 'adobe.jpg', 'breathe.jpg', 'light.jpg']"
375,3TU5ZICBRENOJ5LQE7HG84T9KEN8Q0,A3UJSDFJ9LBQ6Z,3TLFH2L6Y9AO3MDZPSX8EYV1Z5CT29,Submitted,2022-05-14 19:46:48+03:00,78,"['forest.jpg', 'pollen.jpg', 'tree.jpg']","['forest.jpg', 'pollen.jpg']",50,0,life,replenish,"['diagram.jpg', 'forest.jpg', 'pine.jpg', 'pollen.jpg', 'tree.jpg']"
376,3SB4CE2TJWHMBQFHXJWMY3VX75IXAY,AZLZA0Q87TJZO,3TLFH2L6Y9AO3MDZPSX8EYV1Z5CT29,Submitted,2022-05-14 22:01:45+03:00,78,"['forest.jpg', 'pollen.jpg']","['forest.jpg', 'tree.jpg']",0,67,itch,nap,"['diagram.jpg', 'forest.jpg', 'pine.jpg', 'pollen.jpg', 'tree.jpg']"
377,3ATPCQ38J9WBBV5R2FIOHH269C7AYE,A1HKYY6XI2OHO1,3TLFH2L6Y9AO3MDZPSX8EYV1Z5CT29,Submitted,2022-05-15 10:04:21+03:00,78,"['forest.jpg', 'tree.jpg']","['forest.jpg', 'tree.jpg']",67,67,woodpeckers,lumber,"['diagram.jpg', 'forest.jpg', 'pine.jpg', 'pollen.jpg', 'tree.jpg']"
378,3EKVH9QMEZQJ8HFWT42VYE97FZ72DN,AZLZA0Q87TJZO,3G3AJKPCXLEUNMRG3C3VFUKEYLR4Y6,Submitted,2022-05-14 19:55:51+03:00,891,"['milk.jpg', 'fire.jpg', 'saloon.jpg']","['woods.jpg', 'factory.jpg']",50,100,burn,post,"['milk.jpg', 'fire.jpg', 'saloon.jpg', 'woods.jpg', 'factory.jpg']"
379,3OUYGIZWR8KL14F8JQPCFKXHWK00PP,AKQAI78JTXXC9,3G3AJKPCXLEUNMRG3C3VFUKEYLR4Y6,Submitted,2022-05-14 22:26:26+03:00,891,"['saloon.jpg', 'factory.jpg']","['fire.jpg', 'saloon.jpg']",100,67,crowded,warm,"['milk.jpg', 'fire.jpg', 'saloon.jpg', 'woods.jpg', 'factory.jpg']"
380,3YMTUJH0DT20SKQGJ8LYWXOR20BT4F,A382S0KJMW3K9S,3G3AJKPCXLEUNMRG3C3VFUKEYLR4Y6,Submitted,2022-05-15 19:18:30+03:00,891,"['woods.jpg', 'factory.jpg']","['saloon.jpg', 'factory.jpg']",67,100,deforestation,work,"['milk.jpg', 'fire.jpg', 'saloon.jpg', 'woods.jpg', 'factory.jpg']"
381,34Q075JO1YZIKCW6YOEMEOFJT5E017,A2UCKZZI9KBBCV,33IXYHIZB54ME3V2ZX8DFCV0WVQ2ET,Submitted,2022-05-15 05:01:10+03:00,40,"['ski.jpg', 'outside.jpg', 'mountain.jpg']","['snow.jpg', 'ski.jpg', 'rice.jpg']",50,50,slope,white,"['snow.jpg', 'ski.jpg', 'rice.jpg', 'outside.jpg', 'mountain.jpg']"
382,36V4Q8R5ZLM34UNU88RZDMU44KFQMB,A1HKYY6XI2OHO1,33IXYHIZB54ME3V2ZX8DFCV0WVQ2ET,Submitted,2022-05-15 10:07:14+03:00,40,"['snow.jpg', 'ski.jpg']","['snow.jpg', 'ski.jpg']",0,67,powder,subzero,"['snow.jpg', 'ski.jpg', 'rice.jpg', 'outside.jpg', 'mountain.jpg']"
383,386PBUZZXGJ2CP1WD66BG83TQL7LJP,A2QX3YJXAAHHVV,33IXYHIZB54ME3V2ZX8DFCV0WVQ2ET,Submitted,2022-05-16 04:12:30+03:00,40,"['outside.jpg', 'mountain.jpg']","['snow.jpg', 'ski.jpg']",0,0,tall,powder,"['snow.jpg', 'ski.jpg', 'rice.jpg', 'outside.jpg', 'mountain.jpg']"
384,3LYA37P8IR9LA0L24EHT3K71TEYKB1,A2QX3YJXAAHHVV,3QQUBC64ZE0R9PBCGLWPVPJ5NWRXNN,Submitted,2022-05-15 00:37:45+03:00,37,"['shooter.jpg', 'thicket.jpg']","['legume.jpg', 'thorn.jpg']",67,0,bullet,herbicide,"['shooter.jpg', 'bush.jpg', 'legume.jpg', 'thicket.jpg', 'thorn.jpg']"
385,3G5F9DBFOQJ9HOI03A5WR4LG4PDHV3,A1OZPLHNIU1519,3QQUBC64ZE0R9PBCGLWPVPJ5NWRXNN,Submitted,2022-05-15 01:46:48+03:00,37,"['bush.jpg', 'thorn.jpg']","['shooter.jpg', 'bush.jpg']",0,0,rose,mission,"['shooter.jpg', 'bush.jpg', 'legume.jpg', 'thicket.jpg', 'thorn.jpg']"
386,3Y9N9SS8LZX8TZBFX4G0HOEZLDUD3W,A1HKYY6XI2OHO1,3QQUBC64ZE0R9PBCGLWPVPJ5NWRXNN,Submitted,2022-05-15 02:33:19+03:00,37,"['shooter.jpg', 'bush.jpg']","['legume.jpg', 'thorn.jpg']",67,0,war,plant,"['shooter.jpg', 'bush.jpg', 'legume.jpg', 'thicket.jpg', 'thorn.jpg']"
387,3WSELTNVR4OFU96XS9VP90ARU91ATZ,AKQAI78JTXXC9,3YLPJ8OXX8Z5NH16YGHTWGD5WFX4X0,Submitted,2022-05-14 23:51:42+03:00,248,"['flower.jpg', 'bracelet.jpg']","['flower.jpg', 'bracelet.jpg']",0,67,pretty,love,"['flower.jpg', 'paper.jpg', 'laundry.jpg', 'bracelet.jpg', 'clothes.jpg']"
388,3WSELTNVR4OFU96XS9VP90ARU9ATAR,A1HKYY6XI2OHO1,3YLPJ8OXX8Z5NH16YGHTWGD5WFX4X0,Submitted,2022-05-15 03:01:28+03:00,248,"['laundry.jpg', 'clothes.jpg']","['laundry.jpg', 'clothes.jpg']",0,0,clean,fabric,"['flower.jpg', 'paper.jpg', 'laundry.jpg', 'bracelet.jpg', 'clothes.jpg']"
389,3TU5ZICBRENOJ5LQE7HG84T9KG3Q82,A3RTW9UWYKSNWX,3YLPJ8OXX8Z5NH16YGHTWGD5WFX4X0,Submitted,2022-05-16 05:26:44+03:00,248,"['bracelet.jpg', 'clothes.jpg']","['flower.jpg', 'paper.jpg']",67,0,runway,press,"['flower.jpg', 'paper.jpg', 'laundry.jpg', 'bracelet.jpg', 'clothes.jpg']"
390,3NL0RFNU0G91P10TPZ76V61VJML4KJ,AKQAI78JTXXC9,3TKXBROM5TWY04VW214WZ8F9QZIIJ4,Submitted,2022-05-15 01:51:00+03:00,710,"['car.jpg', 'wheel.jpg']","['car.jpg', 'barn.jpg']",67,67,wheel,home,"['car.jpg', 'barn.jpg', 'corner.jpg', 'prince.jpg', 'wheel.jpg']"
391,3F6KKYWMNCNFX34PFN0FQ2C5QV2DNV,A1HKYY6XI2OHO1,3TKXBROM5TWY04VW214WZ8F9QZIIJ4,Submitted,2022-05-15 10:54:11+03:00,710,"['car.jpg', 'wheel.jpg']","['barn.jpg', 'corner.jpg']",67,67,flat,decorative,"['car.jpg', 'barn.jpg', 'corner.jpg', 'prince.jpg', 'wheel.jpg']"
392,3LS2AMNW5GCR4X86LO6C5QJ9ZL3OQZ,A2QX3YJXAAHHVV,3TKXBROM5TWY04VW214WZ8F9QZIIJ4,Submitted,2022-05-16 03:51:48+03:00,710,"['car.jpg', 'wheel.jpg']","['car.jpg', 'prince.jpg']",67,100,roll,audio,"['car.jpg', 'barn.jpg', 'corner.jpg', 'prince.jpg', 'wheel.jpg']"
393,3CN4LGXD5YAW96PATE8X4EG6H1MY40,A2N9U74YIPDQ9F,3GL25Y6843GLR7QC4KHPIAU5I6HXMN,Submitted,2022-05-14 23:31:49+03:00,1580,"['slope.jpg', 'sun.jpg']","['fuel.jpg', 'sun.jpg']",67,67,sweat,power,"['slope.jpg', 'fuel.jpg', 'sting.jpg', 'light.jpg', 'sheet.jpg', 'sun.jpg']"
394,3RXCAC0YISBX6GRCBBC4EQP7ERTG8S,AKQAI78JTXXC9,3GL25Y6843GLR7QC4KHPIAU5I6HXMN,Submitted,2022-05-14 23:55:11+03:00,1580,"['slope.jpg', 'sun.jpg']","['sting.jpg', 'sun.jpg']",0,67,sun,old,"['slope.jpg', 'fuel.jpg', 'sting.jpg', 'light.jpg', 'sheet.jpg', 'sun.jpg']"
395,378XPAWRUDZPLVQMYXWLVT8IJSTAIQ,A1HKYY6XI2OHO1,3GL25Y6843GLR7QC4KHPIAU5I6HXMN,Submitted,2022-05-15 02:10:13+03:00,1580,"['slope.jpg', 'sun.jpg']","['fuel.jpg', 'sun.jpg']",0,67,solar,renewable,"['slope.jpg', 'fuel.jpg', 'sting.jpg', 'light.jpg', 'sheet.jpg', 'sun.jpg']"
396,3VE8AYVF8NJRSGVH0R6MW5PVDCF8F7,A3UJSDFJ9LBQ6Z,3MIVREZQVHK6SMPXXU9H9P68WYZQKE,Submitted,2022-05-14 19:57:12+03:00,1705,"['colt.jpg', 'tennis.jpg', 'weapon.jpg']","['mold.jpg', 'wet.jpg']",50,0,aim,moist,"['mold.jpg', 'colt.jpg', 'tennis.jpg', 'tummy.jpg', 'wet.jpg', 'weapon.jpg']"
397,3OXV7EAXLFC98QW0NH8MBI474RV63L,A2N9U74YIPDQ9F,3MIVREZQVHK6SMPXXU9H9P68WYZQKE,Submitted,2022-05-14 22:39:01+03:00,1705,"['colt.jpg', 'tennis.jpg', 'tummy.jpg', 'weapon.jpg']","['colt.jpg', 'tennis.jpg', 'weapon.jpg']",67,80,handle,pop,"['mold.jpg', 'colt.jpg', 'tennis.jpg', 'tummy.jpg', 'wet.jpg', 'weapon.jpg']"
398,3O6CYIULEENR1ZOPTJHRWLTK56JUWT,A1HKYY6XI2OHO1,3MIVREZQVHK6SMPXXU9H9P68WYZQKE,Submitted,2022-05-15 02:28:10+03:00,1705,"['colt.jpg', 'weapon.jpg']","['tennis.jpg', 'tummy.jpg']",0,67,columbine,toned,"['mold.jpg', 'colt.jpg', 'tennis.jpg', 'tummy.jpg', 'wet.jpg', 'weapon.jpg']"
399,3GM6G9ZBKOJGWAFMPCLUIR5ROQSTM4,A1HKYY6XI2OHO1,33W1NHWFYH7E9XGBEZ6M1958KEBZTN,Submitted,2022-05-15 00:17:08+03:00,258,"['scarf.jpg', 'eating.jpg']","['nail.jpg', 'spa.jpg']",67,67,face,pamper,"['hair.jpg', 'scarf.jpg', 'nail.jpg', 'spa.jpg', 'eating.jpg']"
400,337RC3OW06OB3K1QUVKUJWENL6MLVE,AZLZA0Q87TJZO,33W1NHWFYH7E9XGBEZ6M1958KEBZTN,Submitted,2022-05-15 01:46:56+03:00,258,"['hair.jpg', 'nail.jpg', 'spa.jpg']","['scarf.jpg', 'nail.jpg']",0,67,pamper,mascara,"['hair.jpg', 'scarf.jpg', 'nail.jpg', 'spa.jpg', 'eating.jpg']"
401,31QTRG6Q2UZIYZBTRY0L7CR18ZHYPU,A2QX3YJXAAHHVV,33W1NHWFYH7E9XGBEZ6M1958KEBZTN,Submitted,2022-05-16 04:16:09+03:00,258,"['nail.jpg', 'spa.jpg']","['scarf.jpg', 'nail.jpg']",67,0,spa,fashion,"['hair.jpg', 'scarf.jpg', 'nail.jpg', 'spa.jpg', 'eating.jpg']"
402,3QFUFYSY9Z1Q9F8FOOG9FT9QBRIF48,AKQAI78JTXXC9,3T6SSHJUZFW25TBQKJJWN709DKTIIS,Submitted,2022-05-15 07:48:00+03:00,1421,"['brush.jpg', 'hair.jpg']","['cookie.jpg', 'teeth.jpg']",0,67,brush,eat,"['brush.jpg', 'pole.jpg', 'thumb.jpg', 'cookie.jpg', 'hair.jpg', 'teeth.jpg']"
403,3YOH7BII0AT0JEJ89V8T4W18W85VKD,A2N9U74YIPDQ9F,3T6SSHJUZFW25TBQKJJWN709DKTIIS,Submitted,2022-05-16 02:26:54+03:00,1421,"['brush.jpg', 'hair.jpg']","['cookie.jpg', 'teeth.jpg']",67,67,locks,crunch,"['brush.jpg', 'pole.jpg', 'thumb.jpg', 'cookie.jpg', 'hair.jpg', 'teeth.jpg']"
404,32SCWG5HIIQGFF1NLF5TOL789PR6P5,A1HKYY6XI2OHO1,3T6SSHJUZFW25TBQKJJWN709DKTIIS,Submitted,2022-05-16 05:11:05+03:00,1421,"['brush.jpg', 'hair.jpg']","['brush.jpg', 'teeth.jpg']",67,100,prom,mirror,"['brush.jpg', 'pole.jpg', 'thumb.jpg', 'cookie.jpg', 'hair.jpg', 'teeth.jpg']"
405,3FFJ6VRIL2ATKIS46VZS6NW5A6ZI0P,AZLZA0Q87TJZO,3HA5ODM5KAEWLDYMO2CT6YWQUKRVSU,Submitted,2022-05-14 21:12:51+03:00,678,"['doctor.jpg', 'brain.jpg']","['organism.jpg', 'berry.jpg']",67,0,neurology,genus,"['organism.jpg', 'doctor.jpg', 'picnic.jpg', 'brain.jpg', 'berry.jpg']"
406,3G5F9DBFOQJ9HOI03A5WR4LG4P2HVS,AKQAI78JTXXC9,3HA5ODM5KAEWLDYMO2CT6YWQUKRVSU,Submitted,2022-05-14 22:18:46+03:00,678,"['organism.jpg', 'brain.jpg', 'berry.jpg']","['picnic.jpg', 'berry.jpg']",0,0,model,yummy,"['organism.jpg', 'doctor.jpg', 'picnic.jpg', 'brain.jpg', 'berry.jpg']"
407,3JC6VJ2SAC5D97V7RDDR6K4DE6FA58,A1HKYY6XI2OHO1,3HA5ODM5KAEWLDYMO2CT6YWQUKRVSU,Submitted,2022-05-14 23:45:48+03:00,678,"['doctor.jpg', 'brain.jpg']","['picnic.jpg', 'berry.jpg']",67,67,tumor,fructose,"['organism.jpg', 'doctor.jpg', 'picnic.jpg', 'brain.jpg', 'berry.jpg']"
408,3DY46V3X3Q4G31JQWHMAY9ORMS955S,AKQAI78JTXXC9,3P4C70TRMR3QZ3D1FYG6UBFLFBVLGH,Submitted,2022-05-14 22:17:10+03:00,1370,"['whirlwind.jpg', 'pirate.jpg']","['groundhog.jpg', 'leaves.jpg', 'forest.jpg']",67,50,sea,plant,"['whirlwind.jpg', 'pirate.jpg', 'groundhog.jpg', 'leaves.jpg', 'forest.jpg', 'green.jpg']"
409,3QEMNNSB2YLQUIC2ZGJQU5QFQFAD7V,A2UCKZZI9KBBCV,3P4C70TRMR3QZ3D1FYG6UBFLFBVLGH,Submitted,2022-05-15 00:25:33+03:00,1370,"['whirlwind.jpg', 'pirate.jpg']","['pirate.jpg', 'groundhog.jpg']",67,67,traveler,smell,"['whirlwind.jpg', 'pirate.jpg', 'groundhog.jpg', 'leaves.jpg', 'forest.jpg', 'green.jpg']"
