,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images_q1,selected_images_q2,score_fooling_ai_1,score_fooling_ai_2,cue1,cue2,candidates
67,3WJ1OXY92B2WWPE9PBKUI4E4GWEA88,A2UCKZZI9KBBCV,3ZC62PVYDHWWLJPGIRJYTRA3PA1XX7,Submitted,2022-05-14 23:04:09+03:00,1262,"['letter.jpg', 'mail.jpg']","['lick.jpg', 'mail.jpg']",0,0,correspondence,grey,"['shrub.jpg', 'lick.jpg', 'committee.jpg', 'post.jpg', 'letter.jpg', 'mail.jpg']"
68,3IQ1VMJRYU6WAUXJU3Q8I09F0249A4,A1HKYY6XI2OHO1,3ZC62PVYDHWWLJPGIRJYTRA3PA1XX7,Submitted,2022-05-15 01:39:17+03:00,1262,"['lick.jpg', 'post.jpg']","['shrub.jpg', 'post.jpg']",67,0,groom,clusters,"['shrub.jpg', 'lick.jpg', 'committee.jpg', 'post.jpg', 'letter.jpg', 'mail.jpg']"
69,32EYX73OY1VMT373UP7L9ML3DR0RUJ,AZLZA0Q87TJZO,37OPIVELUUPN3GH82D9Y6XBB0ZAAHO,Submitted,2022-05-15 01:02:36+03:00,272,"['hoodie.jpg', 'pot.jpg']","['food.jpg', 'beef.jpg', 'pot.jpg']",0,0,contain,tip,"['food.jpg', 'beef.jpg', 'hoodie.jpg', 'blade.jpg', 'pot.jpg']"
70,3ERET4BTVNV2M7656U3XCECB5FB9KY,AKQAI78JTXXC9,37OPIVELUUPN3GH82D9Y6XBB0ZAAHO,Submitted,2022-05-15 06:24:16+03:00,272,"['hoodie.jpg', 'blade.jpg']","['food.jpg', 'beef.jpg', 'pot.jpg']",0,0,black,meal,"['food.jpg', 'beef.jpg', 'hoodie.jpg', 'blade.jpg', 'pot.jpg']"
71,3X66WABAJX4B5JL6ZUH8N9HWY6R3GF,A1HKYY6XI2OHO1,37OPIVELUUPN3GH82D9Y6XBB0ZAAHO,Submitted,2022-05-15 10:39:26+03:00,272,"['hoodie.jpg', 'blade.jpg']","['hoodie.jpg', 'blade.jpg']",0,0,BLM,wearing,"['food.jpg', 'beef.jpg', 'hoodie.jpg', 'blade.jpg', 'pot.jpg']"
72,3PB5A5BD0WST62MT16KY0QTC37NG75,AKQAI78JTXXC9,3EQVJH0T407SICGH8D0F1213OOUTHR,Submitted,2022-05-14 23:54:44+03:00,1325,"['medicine.jpg', 'drugs.jpg', 'clinic.jpg']","['medicine.jpg', 'drugs.jpg', 'clinic.jpg']",50,50,drugs,medicine,"['valley.jpg', 'medicine.jpg', 'drugs.jpg', 'shooter.jpg', 'clinic.jpg', 'bacteria.jpg']"
73,34FNN24DCNVE5PTA7JR796MKHXOY5C,A1HKYY6XI2OHO1,3EQVJH0T407SICGH8D0F1213OOUTHR,Submitted,2022-05-15 01:50:49+03:00,1325,"['medicine.jpg', 'drugs.jpg']","['medicine.jpg', 'drugs.jpg']",0,100,assorted,DEA,"['valley.jpg', 'medicine.jpg', 'drugs.jpg', 'shooter.jpg', 'clinic.jpg', 'bacteria.jpg']"
74,3BV8HQ2ZZXN9SBVLWWNWYQIDA2L6AH,A382S0KJMW3K9S,3EQVJH0T407SICGH8D0F1213OOUTHR,Submitted,2022-05-15 14:54:17+03:00,1325,"['medicine.jpg', 'drugs.jpg']","['medicine.jpg', 'drugs.jpg']",100,100,swallow,blister,"['valley.jpg', 'medicine.jpg', 'drugs.jpg', 'shooter.jpg', 'clinic.jpg', 'bacteria.jpg']"
75,3HL8HNGX46NR6LER5JC0W1K6XIHF9N,A2UCKZZI9KBBCV,3OWZNK3RYLB33ZSOPXNIJUH3IJK2UA,Submitted,2022-05-15 01:49:11+03:00,373,"['hit.jpg', 'seaweed.jpg']","['groin.jpg', 'mole.jpg', 'smack.jpg']",0,50,snacks,palm,"['groin.jpg', 'hit.jpg', 'mole.jpg', 'seaweed.jpg', 'smack.jpg']"
76,3EICBYG645I99L7Q0TDCDPD6WBGCJL,AKQAI78JTXXC9,3OWZNK3RYLB33ZSOPXNIJUH3IJK2UA,Submitted,2022-05-15 07:49:27+03:00,373,"['groin.jpg', 'mole.jpg', 'smack.jpg']","['groin.jpg', 'mole.jpg', 'smack.jpg']",0,0,body,mammal,"['groin.jpg', 'hit.jpg', 'mole.jpg', 'seaweed.jpg', 'smack.jpg']"
77,3TK8OJTYM271U5GOMND10DN7QH4PVZ,A3RTW9UWYKSNWX,3OWZNK3RYLB33ZSOPXNIJUH3IJK2UA,Submitted,2022-05-15 09:22:37+03:00,373,"['hit.jpg', 'seaweed.jpg']","['groin.jpg', 'smack.jpg']",67,0,nourish,part,"['groin.jpg', 'hit.jpg', 'mole.jpg', 'seaweed.jpg', 'smack.jpg']"
78,3UNH76FOCTRCDWEGZI8TQ8X63S3MYF,AKQAI78JTXXC9,3ZQX1VYFTDRJC9AG9SKAUF2HMXNO8L,Submitted,2022-05-14 22:21:38+03:00,727,"['ocean.jpg', 'swimming.jpg']","['ocean.jpg', 'swimming.jpg']",0,67,wave,dripping,"['teller.jpg', 'ocean.jpg', 'swimming.jpg', 'next door.jpg', 'house.jpg']"
79,3VD82FOHKRANAWYNG65HLLUSV41OCP,A2N9U74YIPDQ9F,3ZQX1VYFTDRJC9AG9SKAUF2HMXNO8L,Submitted,2022-05-14 22:35:43+03:00,727,"['teller.jpg', 'house.jpg']","['ocean.jpg', 'swimming.jpg']",67,0,stale,fish,"['teller.jpg', 'ocean.jpg', 'swimming.jpg', 'next door.jpg', 'house.jpg']"
80,3AMYWKA6YC8YUFPM6FSEZL2IZI0O67,AZLZA0Q87TJZO,3ZQX1VYFTDRJC9AG9SKAUF2HMXNO8L,Submitted,2022-05-15 01:42:03+03:00,727,"['teller.jpg', 'swimming.jpg', 'next door.jpg']","['ocean.jpg', 'swimming.jpg']",50,67,record,board,"['teller.jpg', 'ocean.jpg', 'swimming.jpg', 'next door.jpg', 'house.jpg']"
81,3ZGVPD4G6U3GVHE541BOQT103UATZL,A1HKYY6XI2OHO1,3X4Q1O9UBH8FCV5XZNS4GF6MBDHO7Y,Submitted,2022-05-15 00:19:03+03:00,1746,"['dandelion.jpg', 'fall.jpg']","['dandelion.jpg', 'fall.jpg']",0,67,seasons,wallpaper,"['cell.jpg', 'fry.jpg', 'dandelion.jpg', 'burn.jpg', 'prison.jpg', 'fall.jpg']"
82,3V5Q80FXIYDLQPDZ0FWJL5NVOMZ236,AZLZA0Q87TJZO,3X4Q1O9UBH8FCV5XZNS4GF6MBDHO7Y,Submitted,2022-05-15 00:25:51+03:00,1746,"['cell.jpg', 'fry.jpg', 'burn.jpg']","['fry.jpg', 'burn.jpg']",0,0,pop,burn,"['cell.jpg', 'fry.jpg', 'dandelion.jpg', 'burn.jpg', 'prison.jpg', 'fall.jpg']"
83,3IGI0VL6486610VE5WEV1WO4U9XONR,A2UCKZZI9KBBCV,3X4Q1O9UBH8FCV5XZNS4GF6MBDHO7Y,Submitted,2022-05-15 04:34:46+03:00,1746,"['burn.jpg', 'prison.jpg']","['dandelion.jpg', 'fall.jpg']",67,0,hands,leaves,"['cell.jpg', 'fry.jpg', 'dandelion.jpg', 'burn.jpg', 'prison.jpg', 'fall.jpg']"
84,30BXRYBRP5JMWDI5TKASD64UBY4HW2,AKQAI78JTXXC9,39KV3A5D18TUANXQ649D0KGN82L7SF,Submitted,2022-05-14 22:22:26+03:00,1189,"['ship.jpg', 'boat.jpg']","['group.jpg', 'cut.jpg']",0,0,boat,pieces,"['ship.jpg', 'boat.jpg', 'hillbilly.jpg', 'group.jpg', 'cut.jpg', 'lane.jpg']"
85,3QFUFYSY9Z1Q9F8FOOG9FT9QBQ14FE,A3RTW9UWYKSNWX,39KV3A5D18TUANXQ649D0KGN82L7SF,Submitted,2022-05-15 00:38:23+03:00,1189,"['boat.jpg', 'group.jpg']","['ship.jpg', 'group.jpg', 'cut.jpg']",0,80,crowd,orange,"['ship.jpg', 'boat.jpg', 'hillbilly.jpg', 'group.jpg', 'cut.jpg', 'lane.jpg']"
86,36DSNE9QZ6KAIA4TQYM38P7NLONOJG,A1HKYY6XI2OHO1,39KV3A5D18TUANXQ649D0KGN82L7SF,Submitted,2022-05-15 02:43:09+03:00,1189,"['hillbilly.jpg', 'cut.jpg']","['ship.jpg', 'boat.jpg']",67,0,grasp,nautical,"['ship.jpg', 'boat.jpg', 'hillbilly.jpg', 'group.jpg', 'cut.jpg', 'lane.jpg']"
87,3ZOTGHDK5JX3HDNJDSVH0QYAH7FOSB,A2QX3YJXAAHHVV,3E24UO25QZCW8VRSGDNCA16QG2XO6Z,Submitted,2022-05-14 20:33:11+03:00,217,"['game.jpg', 'poker.jpg']","['game.jpg', 'poker.jpg', 'puzzle.jpg']",0,50,addiction,hobby,"['eucalyptus.jpg', 'game.jpg', 'poker.jpg', 'puzzle.jpg', 'deck.jpg']"
88,3Y4W8Q93L06S58DYHEM60J6ICX2DV8,AZLZA0Q87TJZO,3E24UO25QZCW8VRSGDNCA16QG2XO6Z,Submitted,2022-05-14 20:36:32+03:00,217,"['game.jpg', 'poker.jpg', 'puzzle.jpg']","['game.jpg', 'poker.jpg', 'puzzle.jpg']",50,50,strategy,tactile,"['eucalyptus.jpg', 'game.jpg', 'poker.jpg', 'puzzle.jpg', 'deck.jpg']"
89,38SKSKU7R2J6HEHQVOLB47OTD4SILG,AKQAI78JTXXC9,3E24UO25QZCW8VRSGDNCA16QG2XO6Z,Submitted,2022-05-15 02:26:08+03:00,217,"['poker.jpg', 'deck.jpg']","['game.jpg', 'poker.jpg', 'puzzle.jpg']",67,50,castle,play,"['eucalyptus.jpg', 'game.jpg', 'poker.jpg', 'puzzle.jpg', 'deck.jpg']"
90,3HVVDCPGTFEGQR408F95CMSYX0PTYD,A3UJSDFJ9LBQ6Z,3Z3R5YC0P3984GPBDNCFYHPQ89HTFT,Submitted,2022-05-14 19:49:12+03:00,828,"['monk.jpg', 'haircut.jpg']","['freezing.jpg', 'ice.jpg']",67,0,shave,solid,"['freezing.jpg', 'ice.jpg', 'monk.jpg', 'haircut.jpg', 'stick.jpg']"
91,3R3YRB5GRGPUUMLMSELZEWWTDN8AUQ,AKQAI78JTXXC9,3Z3R5YC0P3984GPBDNCFYHPQ89HTFT,Submitted,2022-05-14 23:56:06+03:00,828,"['freezing.jpg', 'ice.jpg']","['monk.jpg', 'haircut.jpg']",0,67,cool,dude,"['freezing.jpg', 'ice.jpg', 'monk.jpg', 'haircut.jpg', 'stick.jpg']"
92,33ISQZVXPQ8M171KQ1WQQL0B6QPCCN,A3RTW9UWYKSNWX,3Z3R5YC0P3984GPBDNCFYHPQ89HTFT,Submitted,2022-05-15 00:19:55+03:00,828,"['ice.jpg', 'monk.jpg']","['monk.jpg', 'stick.jpg']",67,67,still,shaolin,"['freezing.jpg', 'ice.jpg', 'monk.jpg', 'haircut.jpg', 'stick.jpg']"
93,3FDJT1UU75UJLK4T34QG0Y79JI05K9,AKQAI78JTXXC9,39O6Z4JLX2J4HUKLICIG56DI9ZTVX2,Submitted,2022-05-14 21:13:00+03:00,1137,"['music.jpg', 'band.jpg']","['brass.jpg', 'instrument.jpg']",100,0,popular,gold,"['music.jpg', 'sty.jpg', 'brass.jpg', 'band.jpg', 'seatbelt.jpg', 'instrument.jpg']"
94,36W0OB37HX0QQ8NA47UZCAYCS0HHZ1,A2QX3YJXAAHHVV,39O6Z4JLX2J4HUKLICIG56DI9ZTVX2,Submitted,2022-05-15 00:45:06+03:00,1137,"['music.jpg', 'band.jpg']","['brass.jpg', 'instrument.jpg']",67,0,pop,pipe,"['music.jpg', 'sty.jpg', 'brass.jpg', 'band.jpg', 'seatbelt.jpg', 'instrument.jpg']"
95,3A9AA95ATX8KWB19GWVOWFT8DSL5PP,A382S0KJMW3K9S,39O6Z4JLX2J4HUKLICIG56DI9ZTVX2,Submitted,2022-05-15 01:31:21+03:00,1137,"['music.jpg', 'seatbelt.jpg', 'instrument.jpg']","['music.jpg', 'band.jpg', 'instrument.jpg']",50,50,recital,festival,"['music.jpg', 'sty.jpg', 'brass.jpg', 'band.jpg', 'seatbelt.jpg', 'instrument.jpg']"
96,3K3R2QNK8CPGP3BH087ZI1L975P9U9,A302KOFOYLD89A,31ODACBENU14G52523IJ0BXIDSCQSV,Submitted,2022-05-14 23:25:27+03:00,1736,"['vanilla.jpg', 'snow.jpg', 'mineral.jpg', 'fruit.jpg']","['snow.jpg', 'fruit.jpg']",0,0,natural,fresh,"['trousers.jpg', 'vanilla.jpg', 'month.jpg', 'snow.jpg', 'mineral.jpg', 'fruit.jpg']"
97,3SB4CE2TJWHMBQFHXJWMY3VX75PAXI,AKQAI78JTXXC9,31ODACBENU14G52523IJ0BXIDSCQSV,Submitted,2022-05-14 23:58:21+03:00,1736,"['month.jpg', 'snow.jpg']","['vanilla.jpg', 'snow.jpg', 'fruit.jpg']",0,50,seasons,plant,"['trousers.jpg', 'vanilla.jpg', 'month.jpg', 'snow.jpg', 'mineral.jpg', 'fruit.jpg']"
98,3TU5ZICBRENOJ5LQE7HG84T9KE3Q8Y,A2UCKZZI9KBBCV,31ODACBENU14G52523IJ0BXIDSCQSV,Submitted,2022-05-14 23:59:45+03:00,1736,"['vanilla.jpg', 'fruit.jpg']","['vanilla.jpg', 'month.jpg', 'snow.jpg']",0,50,grow,season,"['trousers.jpg', 'vanilla.jpg', 'month.jpg', 'snow.jpg', 'mineral.jpg', 'fruit.jpg']"
99,33PPO7FECW1NJ2TYI7NNLUGO4V3IDD,A3UJSDFJ9LBQ6Z,3ZFRE2BDQ90LQEPVJ97JQCQEXAZZX6,Submitted,2022-05-14 19:52:26+03:00,1129,"['sidewalk.jpg', 'concrete.jpg']","['mixer.jpg', 'taco.jpg']",67,100,sediment,cuisine,"['sidewalk.jpg', 'mixer.jpg', 'taco.jpg', 'concrete.jpg', 'pharmacy.jpg', 'grey.jpg']"
100,38BQUHLA9XM0JIAETVZVOHZ4PIVMOV,A2QX3YJXAAHHVV,3ZFRE2BDQ90LQEPVJ97JQCQEXAZZX6,Submitted,2022-05-14 20:07:51+03:00,1129,"['mixer.jpg', 'taco.jpg', 'pharmacy.jpg']","['taco.jpg', 'pharmacy.jpg']",100,67,complex,Mexican,"['sidewalk.jpg', 'mixer.jpg', 'taco.jpg', 'concrete.jpg', 'pharmacy.jpg', 'grey.jpg']"
101,3OONKJ5DKD540R6H269MA1OADJDOBU,A1HKYY6XI2OHO1,3ZFRE2BDQ90LQEPVJ97JQCQEXAZZX6,Submitted,2022-05-15 02:19:22+03:00,1129,"['taco.jpg', 'pharmacy.jpg']","['sidewalk.jpg', 'grey.jpg']",100,67,ethnic,hard,"['sidewalk.jpg', 'mixer.jpg', 'taco.jpg', 'concrete.jpg', 'pharmacy.jpg', 'grey.jpg']"
102,3EQHHY4HQTEEJY8ADD5126FGC125GP,A1HKYY6XI2OHO1,3SZYX62S5GMT4LZFU8W5796VUID57B,Submitted,2022-05-15 02:55:16+03:00,807,"['ballet.jpg', 'court.jpg']","['ballet.jpg', 'whale.jpg']",67,0,meet,graceful,"['money.jpg', 'ballet.jpg', 'whale.jpg', 'court.jpg', 'blanket.jpg']"
103,37Z929RLGAUJU5SR99HGU04XGGQTSY,AKQAI78JTXXC9,3SZYX62S5GMT4LZFU8W5796VUID57B,Submitted,2022-05-15 06:10:52+03:00,807,"['ballet.jpg', 'whale.jpg']","['money.jpg', 'court.jpg']",0,100,move,important,"['money.jpg', 'ballet.jpg', 'whale.jpg', 'court.jpg', 'blanket.jpg']"
104,3QUO65DNQVAJWQFN2XQHFRGY25WUOV,A3UJSDFJ9LBQ6Z,3SZYX62S5GMT4LZFU8W5796VUID57B,Submitted,2022-05-15 07:40:34+03:00,807,"['ballet.jpg', 'whale.jpg']","['ballet.jpg', 'whale.jpg']",0,0,graceful,stretch,"['money.jpg', 'ballet.jpg', 'whale.jpg', 'court.jpg', 'blanket.jpg']"
105,3NS0A6KXC5UCQCSZK1CHRAMBD0LGZI,A3UJSDFJ9LBQ6Z,3WPCIUYH1AUB6WBFMHHPAHM5WW1TDI,Submitted,2022-05-14 19:48:22+03:00,1141,"['feed.jpg', 'cannon.jpg']","['cradle.jpg', 'hay.jpg']",0,0,display,bedding,"['feed.jpg', 'crab.jpg', 'cradle.jpg', 'hay.jpg', 'food.jpg', 'cannon.jpg']"
106,3KOPY89HM9OLWLB7702BKM9CQXQJ3F,A1HKYY6XI2OHO1,3WPCIUYH1AUB6WBFMHHPAHM5WW1TDI,Submitted,2022-05-15 02:21:32+03:00,1141,"['crab.jpg', 'food.jpg']","['cradle.jpg', 'hay.jpg']",67,0,fuel,sleep,"['feed.jpg', 'crab.jpg', 'cradle.jpg', 'hay.jpg', 'food.jpg', 'cannon.jpg']"
107,3HWRJOOET6OH5MAUJESLVE4WD69ESZ,AKQAI78JTXXC9,3WPCIUYH1AUB6WBFMHHPAHM5WW1TDI,Submitted,2022-05-15 09:58:34+03:00,1141,"['crab.jpg', 'food.jpg']","['cradle.jpg', 'hay.jpg']",0,0,meal,bed,"['feed.jpg', 'crab.jpg', 'cradle.jpg', 'hay.jpg', 'food.jpg', 'cannon.jpg']"
108,3FTOP5WARGAPFTCAODKSIOB5NLKJ0Y,A1HKYY6XI2OHO1,3LAZVA75NID8QU8RTBB9KOPE0XW2OX,Submitted,2022-05-14 20:01:30+03:00,1779,"['dollar.jpg', 'street.jpg', 'car.jpg']","['street.jpg', 'car.jpg']",80,100,electricity,power,"['rolling.jpg', 'cage.jpg', 'dollar.jpg', 'street.jpg', 'car.jpg', 'pedal.jpg']"
109,3P529IW9KZ7M7NF0UGFQ1AB1XCSLFK,AKQAI78JTXXC9,3LAZVA75NID8QU8RTBB9KOPE0XW2OX,Submitted,2022-05-14 23:50:58+03:00,1779,"['street.jpg', 'car.jpg']","['cage.jpg', 'car.jpg']",67,67,path,contain,"['rolling.jpg', 'cage.jpg', 'dollar.jpg', 'street.jpg', 'car.jpg', 'pedal.jpg']"
110,37Z929RLGAUJU5SR99HGU04XGFATSG,A2UCKZZI9KBBCV,3LAZVA75NID8QU8RTBB9KOPE0XW2OX,Submitted,2022-05-15 00:18:51+03:00,1779,"['dollar.jpg', 'street.jpg', 'car.jpg']","['street.jpg', 'car.jpg']",50,100,green,lights,"['rolling.jpg', 'cage.jpg', 'dollar.jpg', 'street.jpg', 'car.jpg', 'pedal.jpg']"
111,3W92K5RLWV3X1VY5284N27IQZGMV50,AKQAI78JTXXC9,31SIZS5W591SFQ2SNEIEA1SMRQTQR7,Submitted,2022-05-15 01:56:45+03:00,1266,"['dirty.jpg', 'smoke.jpg', 'warrior.jpg']","['smoke.jpg', 'air.jpg']",50,0,hands,blow,"['smog.jpg', 'dirty.jpg', 'smoke.jpg', 'uncle.jpg', 'warrior.jpg', 'air.jpg']"
112,31Z0PCVWUL1XB78ZL6J5Z981T2L7TX,A1HKYY6XI2OHO1,31SIZS5W591SFQ2SNEIEA1SMRQTQR7,Submitted,2022-05-15 10:40:49+03:00,1266,"['smog.jpg', 'smoke.jpg']","['smog.jpg', 'smoke.jpg']",67,67,fumes,pollute,"['smog.jpg', 'dirty.jpg', 'smoke.jpg', 'uncle.jpg', 'warrior.jpg', 'air.jpg']"
113,3ZWFC4W1UVTXALADZ0CMNMK035HFR6,A2QX3YJXAAHHVV,31SIZS5W591SFQ2SNEIEA1SMRQTQR7,Submitted,2022-05-15 17:11:03+03:00,1266,"['smog.jpg', 'air.jpg']","['smoke.jpg', 'air.jpg']",0,0,sky,wisp,"['smog.jpg', 'dirty.jpg', 'smoke.jpg', 'uncle.jpg', 'warrior.jpg', 'air.jpg']"
114,3YJ6NA41JC2S3AGU5YZIXPCDVTBPJQ,A3RTW9UWYKSNWX,3GITHABACY7Q898FSWBW5ZP9ANR2NI,Submitted,2022-05-15 00:03:46+03:00,1674,"['acid.jpg', 'gem.jpg']","['push.jpg', 'brew.jpg']",67,0,expensive,struggle,"['push.jpg', 'red.jpg', 'brew.jpg', 'acid.jpg', 'gem.jpg', 'rainbow.jpg']"
115,3DIP6YHAPDEZM2VL5GMGEN4V1BG8E5,A2QX3YJXAAHHVV,3GITHABACY7Q898FSWBW5ZP9ANR2NI,Submitted,2022-05-15 00:13:01+03:00,1674,"['red.jpg', 'acid.jpg', 'gem.jpg']","['red.jpg', 'rainbow.jpg']",50,0,valentine,shade,"['push.jpg', 'red.jpg', 'brew.jpg', 'acid.jpg', 'gem.jpg', 'rainbow.jpg']"
116,3HOSI13XH0A6BRDCQTMCUX0BCQIDDT,A1HKYY6XI2OHO1,3GITHABACY7Q898FSWBW5ZP9ANR2NI,Submitted,2022-05-15 02:15:18+03:00,1674,"['acid.jpg', 'rainbow.jpg']","['red.jpg', 'rainbow.jpg']",67,0,psychedelic,wavelength,"['push.jpg', 'red.jpg', 'brew.jpg', 'acid.jpg', 'gem.jpg', 'rainbow.jpg']"
117,3TMSXRD2X7MBS2XRRV77LJONU9XW17,A3UJSDFJ9LBQ6Z,35ZRNT9RUIKXBC4AXBPE3YU66BVO3T,Submitted,2022-05-14 19:43:39+03:00,1450,"['green.jpg', 'fall.jpg']","['alarm.jpg', 'write.jpg']",0,67,contrast,timed,"['green.jpg', 'carriage.jpg', 'alarm.jpg', 'fall.jpg', 'write.jpg', 'tree.jpg']"
118,3CP1TO84PUNO4403EYKC02LF2IR520,A3RTW9UWYKSNWX,35ZRNT9RUIKXBC4AXBPE3YU66BVO3T,Submitted,2022-05-15 00:45:17+03:00,1450,"['fall.jpg', 'tree.jpg']","['carriage.jpg', 'write.jpg']",67,67,change,sitting,"['green.jpg', 'carriage.jpg', 'alarm.jpg', 'fall.jpg', 'write.jpg', 'tree.jpg']"
119,392CY0QWG2DAJ6A5PWMUIQMIRIXI4N,A1HKYY6XI2OHO1,35ZRNT9RUIKXBC4AXBPE3YU66BVO3T,Submitted,2022-05-15 02:29:04+03:00,1450,"['fall.jpg', 'tree.jpg']","['carriage.jpg', 'alarm.jpg']",100,67,shade,period,"['green.jpg', 'carriage.jpg', 'alarm.jpg', 'fall.jpg', 'write.jpg', 'tree.jpg']"
120,35BLDD71I7JV89IU9WB3RBPL0FHZVY,AZLZA0Q87TJZO,30F94FBDNR6IRZDV8LQJFRY5TBPTBB,Submitted,2022-05-14 21:57:59+03:00,805,"['drinking.jpg', 'saloon.jpg']","['saloon.jpg', 'corn.jpg']",0,0,celebrate,stock,"['drinking.jpg', 'bachelor.jpg', 'child.jpg', 'saloon.jpg', 'corn.jpg']"
121,35K3O9HUACZ81H58DUSMOFLHOFQFEQ,A302KOFOYLD89A,30F94FBDNR6IRZDV8LQJFRY5TBPTBB,Submitted,2022-05-14 23:27:15+03:00,805,"['drinking.jpg', 'saloon.jpg', 'corn.jpg']","['drinking.jpg', 'saloon.jpg', 'corn.jpg']",50,50,consume,flavor,"['drinking.jpg', 'bachelor.jpg', 'child.jpg', 'saloon.jpg', 'corn.jpg']"
122,35H6S234SBMCM5J410WFQF2RIO856Y,AKQAI78JTXXC9,30F94FBDNR6IRZDV8LQJFRY5TBPTBB,Submitted,2022-05-15 06:26:00+03:00,805,"['drinking.jpg', 'bachelor.jpg']","['drinking.jpg', 'saloon.jpg']",0,0,happy,drinks,"['drinking.jpg', 'bachelor.jpg', 'child.jpg', 'saloon.jpg', 'corn.jpg']"
123,3EG49X351VYLOO3E76FAIYTBBM2X6I,A3RTW9UWYKSNWX,3HEM8MA6H9Y73DMDAMEP56S7Q85QPF,Submitted,2022-05-15 00:37:10+03:00,1384,"['fertilizer.jpg', 'water.jpg']","['plumber.jpg', 'toilet.jpg']",67,67,grow,clog,"['plumber.jpg', 'fertilizer.jpg', 'toilet.jpg', 'library.jpg', 'water.jpg', 'sleigh.jpg']"
124,3OWEPKL08AYZGU3FOAXTQA294JIN7T,A1HKYY6XI2OHO1,3HEM8MA6H9Y73DMDAMEP56S7Q85QPF,Submitted,2022-05-15 02:49:49+03:00,1384,"['fertilizer.jpg', 'toilet.jpg']","['fertilizer.jpg', 'toilet.jpg']",67,67,nitrogen,manure,"['plumber.jpg', 'fertilizer.jpg', 'toilet.jpg', 'library.jpg', 'water.jpg', 'sleigh.jpg']"
125,3FTF2T8WLS4TH70MV8M00P66SMP9WZ,AKQAI78JTXXC9,3HEM8MA6H9Y73DMDAMEP56S7Q85QPF,Submitted,2022-05-15 09:58:57+03:00,1384,"['library.jpg', 'sleigh.jpg']","['fertilizer.jpg', 'toilet.jpg', 'sleigh.jpg']",67,50,gift,container,"['plumber.jpg', 'fertilizer.jpg', 'toilet.jpg', 'library.jpg', 'water.jpg', 'sleigh.jpg']"
126,3Z3ZLGNNSJG2I8FK2QMKHNLY4SX3Q5,A2QX3YJXAAHHVV,3HEA4ZVWVD8EHHLW6FH89PSZ3CI55W,Submitted,2022-05-14 20:12:45+03:00,347,"['earring.jpg', 'ear.jpg']","['earring.jpg', 'ear.jpg']",100,67,drum,wax,"['earring.jpg', 'slate.jpg', 'nose.jpg', 'mercury.jpg', 'ear.jpg']"
127,3ND9UOO81LOOI91VK5PQ5YX1SFQWL1,A1HKYY6XI2OHO1,3HEA4ZVWVD8EHHLW6FH89PSZ3CI55W,Submitted,2022-05-15 02:24:59+03:00,347,"['earring.jpg', 'ear.jpg']","['nose.jpg', 'ear.jpg']",0,67,dumbo,vanilla,"['earring.jpg', 'slate.jpg', 'nose.jpg', 'mercury.jpg', 'ear.jpg']"
128,3OWEPKL08AYZGU3FOAXTQA294KWN79,A3RTW9UWYKSNWX,3HEA4ZVWVD8EHHLW6FH89PSZ3CI55W,Submitted,2022-05-15 09:19:04+03:00,347,"['earring.jpg', 'nose.jpg', 'ear.jpg']","['earring.jpg', 'ear.jpg']",50,67,orifice,deaf,"['earring.jpg', 'slate.jpg', 'nose.jpg', 'mercury.jpg', 'ear.jpg']"
129,3GFK2QRXXA3AGKYASI9JO9146P5W5S,AZLZA0Q87TJZO,3PMR2DOWOONWLYHWSAYY4XML3GN54R,Submitted,2022-05-14 20:39:52+03:00,481,"['money.jpg', 'spreadsheet.jpg']","['money.jpg', 'spreadsheet.jpg', 'silver.jpg']",67,50,index,wealth,"['mustache.jpg', 'money.jpg', 'spreadsheet.jpg', 'drugs.jpg', 'silver.jpg']"
130,339ANSOTR6OVX8Z8AO9AP7BEO4AKI2,AKQAI78JTXXC9,3PMR2DOWOONWLYHWSAYY4XML3GN54R,Submitted,2022-05-14 22:24:38+03:00,481,"['money.jpg', 'spreadsheet.jpg', 'silver.jpg']","['mustache.jpg', 'money.jpg', 'silver.jpg']",0,0,finance,wealth,"['mustache.jpg', 'money.jpg', 'spreadsheet.jpg', 'drugs.jpg', 'silver.jpg']"
131,3YGXWBAF713J63O5XMQ87NONEETC4X,A1HKYY6XI2OHO1,3PMR2DOWOONWLYHWSAYY4XML3GN54R,Submitted,2022-05-15 09:52:40+03:00,481,"['money.jpg', 'spreadsheet.jpg']","['money.jpg', 'drugs.jpg']",67,67,budget,illicit,"['mustache.jpg', 'money.jpg', 'spreadsheet.jpg', 'drugs.jpg', 'silver.jpg']"
132,3K9FOBBF2I5YVFSHS4Y39FKAZ3ZNLE,AZLZA0Q87TJZO,3TX9T2ZCB9N61EK594BXOTC7O8TZWD,Submitted,2022-05-14 19:57:28+03:00,1903,"['moon.jpg', 'dog.jpg']","['brake.jpg', 'dog.jpg', 'cart.jpg']",0,50,orb,roll,"['moon.jpg', 'brake.jpg', 'dog.jpg', 'cart.jpg', 'wrench.jpg', 'rake.jpg']"
