,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images,score,userCue,personal_details
81,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,0,"['troll.jpg', 'pigeon.jpg']",67,thief,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
82,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,3,"['air.jpg', 'water.jpg', 'iris.jpg']",0,spring,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
83,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,9,"['fat.jpg', 'button.jpg', 'tummy.jpg']",50,health,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
84,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,17,"['lobe.jpg', 'phone.jpg']",67,head,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
85,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,29,"['dirty.jpg', 'quarter.jpg', 'dirt.jpg']",50,stain,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
86,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,31,"['line.jpg', 'guacamole.jpg', 'march.jpg', 'list.jpg']",40,lots,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
87,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,32,"['toaster.jpg', 'bullseye.jpg', 'bible.jpg']",80,sparkle,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
88,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,27,"['garden.jpg', 'green.jpg', 'olive.jpg']",0,gardening,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
89,3KKG4CDWKJKH85H2L2GH5XNF7OE49L,A2ONILC0LZKG6Y,3I6NF2WGIGICXEAGNB0ZDMJOTDZG5C,Approved,2022-05-09 06:00:23+03:00,38,"['floss.jpg', 'limo.jpg', 'child.jpg']",80,hair,"{'ages': 45, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
90,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,15,"['diary.jpg', 'waistband.jpg']",0,strapped,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
91,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,0,"['troll.jpg', 'costume.jpg']",0,funny,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
92,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,3,"['water.jpg', 'sink.jpg']",67,sink,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
93,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,9,"['magician.jpg', 'fat.jpg', 'button.jpg']",50,button,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
94,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,17,"['toothbrush.jpg', 'lobe.jpg', 'phone.jpg']",50,data,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
95,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,29,"['dirty.jpg', 'quarter.jpg', 'dirt.jpg']",0,mining,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
96,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,31,"['line.jpg', 'list.jpg']",100,costume,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
97,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,32,"['waterfall.jpg', 'bible.jpg']",67,vacation,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
98,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,27,"['green.jpg', 'group.jpg']",67,table,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
99,39ZSFO5CA9I5VFOQMKYC7VZC251JU3,AHB3QFZSFN9DL,30EV7DWJTVH829VUM0WACS4SU4ZY67,Approved,2022-05-08 07:33:02+03:00,38,"['floss.jpg', 'shave.jpg']",0,hygiene,"{'ages': 60, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
100,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,15,"['mustache.jpg', 'diary.jpg', 'nebula.jpg']",50,Opens,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
101,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,0,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg']",50,Halloween,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
102,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,3,"['air.jpg', 'water.jpg', 'sink.jpg']",50,liquid,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
103,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,9,"['fat.jpg', 'laboratory.jpg', 'tummy.jpg']",0,insemination,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
104,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,17,"['toothbrush.jpg', 'book.jpg']",67,fly,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
105,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,29,"['dirty.jpg', 'dirt.jpg']",0,dirty,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
106,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,31,"['line.jpg', 'march.jpg']",67,spectators,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
107,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,32,"['toaster.jpg', 'bible.jpg']",67,religious,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
108,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,27,"['garden.jpg', 'green.jpg']",0,grass,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
109,3XM0HYN6NLLKSUU2RXOR09ZLPH4EPA,A302KOFOYLD89A,3AQN9REUTF27NIA9WN4OIYEKBQNDYF,Approved,2022-05-08 23:46:03+03:00,38,"['floss.jpg', 'shave.jpg']",0,hygiene,"{'ages': 44, 'gender': 'female', 'education': 'HighSchool', 'speaker': 'Native'}"
110,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,15,"['mustache.jpg', 'cat.jpg', 'diary.jpg']",80,dark,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
111,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,0,"['costume.jpg', 'pigeon.jpg']",100,colorful,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
112,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,3,"['water.jpg', 'sink.jpg']",67,sink,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
113,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,9,"['fat.jpg', 'button.jpg']",67,red,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
114,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,17,"['book.jpg', 'phone.jpg']",67,vertical,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
115,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,29,"['dirty.jpg', 'dirt.jpg']",0,dirt,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
116,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,31,"['parade.jpg', 'march.jpg']",0,crowd,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
117,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,32,"['church.jpg', 'bible.jpg']",0,vow,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
118,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,27,"['green.jpg', 'olive.jpg', 'bush.jpg']",50,green,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
119,3WRFBPLXRBAHFB2SMYU3DTQTYEFN30,A2UCKZZI9KBBCV,3EPG8DX9LKCIAR3FQUQM7VXGU4M5P5,Approved,2022-05-09 08:57:18+03:00,38,"['shave.jpg', 'limo.jpg', 'child.jpg']",50,face,"{'ages': 51, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
