,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,selected_images,score,userCue,personal_details
80,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,15,"['mustache.jpg', 'cat.jpg']",0,whiskers,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
81,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,0,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg']",50,Halloween,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
82,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,3,"['air.jpg', 'water.jpg']",0,element,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
83,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,9,"['fat.jpg', 'button.jpg', 'tummy.jpg']",0,belly,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
84,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,17,"['book.jpg', 'lobe.jpg']",67,directory,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
85,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,29,"['dirty.jpg', 'dirt.jpg']",0,muddy,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
86,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,31,"['line.jpg', 'march.jpg']",0,formation,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
87,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,32,"['church.jpg', 'bible.jpg']",0,prayer,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
88,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,27,"['green.jpg', 'olive.jpg', 'bush.jpg']",50,shrub,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
89,34BBWHLWHBXMS8TPZ2SDDI59A7IIWM,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8CUEAA,Submitted,2022-05-09 01:56:50+03:00,38,"['shave.jpg', 'limo.jpg']",67,bathroom,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
90,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,15,"['diary.jpg', 'waistband.jpg']",67,cinch,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
91,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,0,"['costume.jpg', 'pigeon.jpg']",0,carrier,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
92,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,3,"['water.jpg', 'iris.jpg']",67,haiku,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
93,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,9,"['magician.jpg', 'button.jpg']",67,skill,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
94,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,17,"['lobe.jpg', 'phone.jpg']",0,breakdown,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
95,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,29,"['dirty.jpg', 'quarter.jpg']",67,constitution,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
96,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,31,"['line.jpg', 'list.jpg']",100,mix,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
97,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,32,"['church.jpg', 'bullseye.jpg', 'bible.jpg']",50,cross,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
98,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,27,"['green.jpg', 'bush.jpg']",67,puppet,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
99,37C0GNLMHGP7QIYXG6EYORQJU1CD6B,AB7MYP65HZ2MH,3HYV4299H0IX0IXRFEHEP383IOUE86,Submitted,2022-05-09 08:24:09+03:00,38,"['shave.jpg', 'limo.jpg']",67,mark,"{'ages': 39, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
100,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,15,"['mustache.jpg', 'cat.jpg', 'nebula.jpg']",50,star,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
101,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,0,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg']",50,Halloween,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
102,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,3,"['air.jpg', 'water.jpg']",67,Water,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
103,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,9,"['fat.jpg', 'button.jpg', 'tummy.jpg']",0,belly,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
104,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,17,"['toothbrush.jpg', 'book.jpg', 'phone.jpg']",50,group,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
105,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,29,"['dirty.jpg', 'quarter.jpg', 'dirt.jpg']",50,garden,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
106,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,31,"['parade.jpg', 'march.jpg']",0,crowd,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
107,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,32,"['steakhouse.jpg', 'toaster.jpg']",0,hungry,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
108,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,27,"['green.jpg', 'olive.jpg', 'bush.jpg']",50,green,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
109,369J354OFEWA228OIWF6UCTG7T8G64,A1PBRKFHSF1OF8,3FHTJGYT8NMGQOSZ7Q9DBSO5KE9GP9,Submitted,2022-05-09 10:50:58+03:00,38,"['floss.jpg', 'shave.jpg', 'limo.jpg']",80,breathe,"{'ages': 36, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
110,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,15,"['diary.jpg', 'nebula.jpg']",67,heart,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
111,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,0,"['troll.jpg', 'costume.jpg', 'pigeon.jpg']",50,circus,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
112,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,3,"['air.jpg', 'water.jpg', 'iris.jpg']",80,wet,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
113,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,9,"['fat.jpg', 'button.jpg', 'tummy.jpg']",50,cholesterol,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
114,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,17,"['book.jpg', 'lobe.jpg']",0,learning,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
115,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,29,"['dirty.jpg', 'ink.jpg', 'quarter.jpg']",50,writing,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
116,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,31,"['line.jpg', 'march.jpg']",67,mass,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
117,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,32,"['church.jpg', 'waterfall.jpg']",0,honeymoon,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
118,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,27,"['green.jpg', 'bush.jpg']",67,bush,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
119,3VE8AYVF8NJRSGVH0R6MW5PVC8NF8D,A2QX3YJXAAHHVV,33N1S8XHHM7D0D42CGMCV3MDSOWZ1C,Submitted,2022-05-09 01:37:02+03:00,38,"['floss.jpg', 'shave.jpg']",0,hygiene,"{'ages': 32, 'gender': 'male', 'education': 'Master', 'speaker': 'Native'}"
120,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,15,"['diary.jpg', 'waistband.jpg']",0,bound,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
121,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,0,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg']",50,halloween,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
122,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,3,"['air.jpg', 'iris.jpg']",0,grown,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
123,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,9,"['fat.jpg', 'button.jpg', 'tummy.jpg']",0,belly,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
124,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,17,"['toothbrush.jpg', 'lobe.jpg', 'phone.jpg']",50,head,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
125,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,29,"['dirty.jpg', 'ink.jpg', 'quarter.jpg', 'dirt.jpg']",0,work,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
126,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,31,"['line.jpg', 'parade.jpg', 'list.jpg']",50,statement,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
127,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,32,"['church.jpg', 'toaster.jpg', 'bullseye.jpg', 'bible.jpg']",40,reception,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
128,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,27,"['garden.jpg', 'green.jpg', 'olive.jpg', 'bush.jpg']",40,kermit,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
129,38YMOXR4MVL6ZOYOX1JOGFF41GP6WI,A104V8NZIQFN2F,35ZRNT9RUIKXBC4AXBPE3YU66483O7,Submitted,2022-05-09 02:44:26+03:00,38,"['floss.jpg', 'limo.jpg', 'typewriter.jpg']",50,tools,"{'ages': 43, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
130,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,15,"['mustache.jpg', 'diary.jpg']",67,Shut,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
131,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,0,"['costume.jpg', 'pigeon.jpg']",0,legs,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
132,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,3,"['air.jpg', 'water.jpg', 'sink.jpg']",50,liquid,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
133,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,9,"['fat.jpg', 'tummy.jpg']",0,navel,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
134,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,17,"['book.jpg', 'phone.jpg']",67,airborn,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
135,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,29,"['dirty.jpg', 'quarter.jpg', 'dirt.jpg']",0,mining,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
136,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,31,"['line.jpg', 'opera.jpg', 'march.jpg']",50,performance,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
137,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,32,"['church.jpg', 'bullseye.jpg', 'bible.jpg']",50,eucharist,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
138,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,27,"['garden.jpg', 'green.jpg', 'bush.jpg']",0,golf,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
139,3IUZPWIU1PTDY3JDZ5DPQYKM2BQKWI,AKQAI78JTXXC9,3IJ95K7NDXYGN3GMRBWL73JAKZ8GND,Submitted,2022-05-09 06:26:52+03:00,38,"['floss.jpg', 'limo.jpg']",67,daily,"{'ages': 39, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
140,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,15,"['cat.jpg', 'diary.jpg']",0,adorable,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
141,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,0,"['costume.jpg', 'pumpkin.jpg']",67,harvest,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
142,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,3,"['air.jpg', 'water.jpg']",100,submerge,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
143,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,9,"['fat.jpg', 'tummy.jpg']",0,fitness,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
144,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,17,"['toothbrush.jpg', 'phone.jpg']",67,variety,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
145,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,29,"['dirty.jpg', 'dirt.jpg']",67,shovel,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
146,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,31,"['line.jpg', 'march.jpg']",67,ceremony,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
147,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,32,"['toaster.jpg', 'bible.jpg']",67,glorious,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
148,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,27,"['green.jpg', 'olive.jpg']",67,natural,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
149,3WYP994K18DAOTTOC21C1C0KCROY6E,A1HKYY6XI2OHO1,32ZCLEW0BZ6QHQI0FWUG85GLC6QJPG,Submitted,2022-05-09 18:30:15+03:00,38,"['shave.jpg', 'limo.jpg']",67,groom,"{'ages': 44, 'gender': 'male', 'education': 'HighSchool', 'speaker': 'Native'}"
150,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,15,"['mustache.jpg', 'cat.jpg']",0,Whiskers,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
151,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,0,"['troll.jpg', 'costume.jpg', 'pumpkin.jpg']",50,Halloween,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
152,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,3,"['air.jpg', 'water.jpg', 'sink.jpg']",50,Splash,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
153,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,9,"['fat.jpg', 'button.jpg']",67,Weight,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
154,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,17,"['book.jpg', 'lobe.jpg']",0,Knowledge,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
155,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,29,"['dirty.jpg', 'dirt.jpg']",0,Gardening,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
156,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,31,"['line.jpg', 'opera.jpg', 'march.jpg']",50,Performance,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
157,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,32,"['church.jpg', 'bible.jpg']",0,Ceremony,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
158,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,27,"['green.jpg', 'olive.jpg', 'bush.jpg']",50,Bush,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
159,3GS6S824SRJE694GWI55IQ1QW6DWNH,A30BPQ2QGZOXN8,3IH9TRB0FBLR5NFSCCYQV8JNWBV1II,Submitted,2022-05-09 02:23:21+03:00,38,"['floss.jpg', 'shave.jpg']",0,Hygiene,"{'ages': 38, 'gender': 'female', 'education': 'Bachelor', 'speaker': 'Native'}"
160,3EF8EXOTT2HPMIXSKWOSWTUFRAVJ1Z,A3RTW9UWYKSNWX,3APP19WN7108GIAUSUA45SXOP9J6GT,Submitted,2022-05-09 08:37:36+03:00,15,"['cat.jpg', 'diary.jpg']",0,cute,"{'ages': 26, 'gender': 'male', 'education': 'Bachelor', 'speaker': 'Native'}"
